"Time Stamp","Name","PTID","LBMP ($/MWHr)","Marginal Cost Losses ($/MWHr)","Marginal Cost Congestion ($/MWHr)"
"01/02/2012 00:05:00","CAPITL",61757,4.61,0.26,0.00
"01/02/2012 00:05:00","CENTRL",61754,4.30,-0.05,0.00
"01/02/2012 00:05:00","DUNWOD",61760,4.68,0.33,0.00
"01/02/2012 00:05:00","GENESE",61753,4.17,-0.19,0.00
"01/02/2012 00:05:00","H Q",61844,28.26,-0.29,-4.50
"01/02/2012 00:05:00","HUD VL",61758,4.67,0.32,0.00
"01/02/2012 00:05:00","LONGIL",61762,4.75,0.40,0.00
"01/02/2012 00:05:00","MHK VL",61756,4.43,0.07,0.00
"01/02/2012 00:05:00","MILLWD",61759,4.68,0.33,0.00
"01/02/2012 00:05:00","N.Y.C.",61761,4.71,0.36,0.00
"01/02/2012 00:05:00","NORTH",61755,4.30,-0.06,0.00
"01/02/2012 00:05:00","NPX",61845,125.81,1.67,-100.25
"01/02/2012 00:05:00","O H",61846,121.75,-2.39,-100.25
"01/02/2012 00:05:00","PJM",61847,124.52,0.38,-100.25
"01/02/2012 00:05:00","WEST",61752,4.07,-0.28,0.00
"01/02/2012 00:10:00","CAPITL",61757,4.57,0.25,0.00
"01/02/2012 00:10:00","CENTRL",61754,4.28,-0.04,0.00
"01/02/2012 00:10:00","DUNWOD",61760,4.63,0.31,0.00
"01/02/2012 00:10:00","GENESE",61753,4.15,-0.16,0.00
"01/02/2012 00:10:00","H Q",61844,28.26,-0.29,-4.50
"01/02/2012 00:10:00","HUD VL",61758,4.63,0.31,0.00
"01/02/2012 00:10:00","LONGIL",61762,4.70,0.38,0.00
"01/02/2012 00:10:00","MHK VL",61756,4.38,0.07,0.00
"01/02/2012 00:10:00","MILLWD",61759,4.63,0.32,0.00
"01/02/2012 00:10:00","N.Y.C.",61761,4.66,0.35,0.00
"01/02/2012 00:10:00","NORTH",61755,4.26,-0.06,0.00
"01/02/2012 00:10:00","NPX",61845,125.81,1.67,-100.25
"01/02/2012 00:10:00","O H",61846,121.75,-2.39,-100.25
"01/02/2012 00:10:00","PJM",61847,124.52,0.38,-100.25
"01/02/2012 00:10:00","WEST",61752,4.06,-0.25,0.00
"01/02/2012 00:15:00","CAPITL",61757,4.57,0.25,0.00
"01/02/2012 00:15:00","CENTRL",61754,4.27,-0.05,0.00
"01/02/2012 00:15:00","DUNWOD",61760,4.64,0.31,0.00
"01/02/2012 00:15:00","GENESE",61753,4.15,-0.17,0.00
"01/02/2012 00:15:00","H Q",61844,28.26,-0.29,-4.50
"01/02/2012 00:15:00","HUD VL",61758,4.64,0.31,0.00
"01/02/2012 00:15:00","LONGIL",61762,4.71,0.38,0.00
"01/02/2012 00:15:00","MHK VL",61756,4.39,0.07,0.00
"01/02/2012 00:15:00","MILLWD",61759,4.64,0.32,0.00
"01/02/2012 00:15:00","N.Y.C.",61761,4.67,0.34,0.00
"01/02/2012 00:15:00","NORTH",61755,4.28,-0.04,0.00
"01/02/2012 00:15:00","NPX",61845,125.81,1.67,-100.25
"01/02/2012 00:15:00","O H",61846,121.75,-2.39,-100.25
"01/02/2012 00:15:00","PJM",61847,124.52,0.38,-100.25
"01/02/2012 00:15:00","WEST",61752,4.06,-0.26,0.00
"01/02/2012 00:20:00","CAPITL",61757,4.51,0.24,0.00
"01/02/2012 00:20:00","CENTRL",61754,4.24,-0.03,0.00
"01/02/2012 00:20:00","DUNWOD",61760,4.57,0.30,0.00
"01/02/2012 00:20:00","GENESE",61753,4.13,-0.15,0.00
"01/02/2012 00:20:00","H Q",61844,28.26,-0.05,-23.93
"01/02/2012 00:20:00","HUD VL",61758,4.57,0.30,0.00
"01/02/2012 00:20:00","LONGIL",61762,4.63,0.36,0.00
"01/02/2012 00:20:00","MHK VL",61756,4.35,0.07,0.00
"01/02/2012 00:20:00","MILLWD",61759,4.57,0.30,0.00
"01/02/2012 00:20:00","N.Y.C.",61761,4.59,0.31,0.00
"01/02/2012 00:20:00","NORTH",61755,4.23,-0.05,0.00
"01/02/2012 00:20:00","NPX",61845,4.68,0.29,0.00
"01/02/2012 00:20:00","O H",61846,4.00,-0.39,0.00
"01/02/2012 00:20:00","PJM",61847,4.46,0.07,0.00
"01/02/2012 00:20:00","WEST",61752,4.06,-0.22,0.00
"01/02/2012 00:25:00","CAPITL",61757,-16.11,-0.85,0.00
"01/02/2012 00:25:00","CENTRL",61754,-15.09,0.17,0.00
"01/02/2012 00:25:00","DUNWOD",61760,-16.34,-1.08,0.00
"01/02/2012 00:25:00","GENESE",61753,-14.67,0.58,0.00
"01/02/2012 00:25:00","H Q",61844,28.26,-0.05,-23.93
"01/02/2012 00:25:00","HUD VL",61758,-16.34,-1.08,0.00
"01/02/2012 00:25:00","LONGIL",61762,-16.57,-1.31,0.00
"01/02/2012 00:25:00","MHK VL",61756,-15.53,-0.27,0.00
"01/02/2012 00:25:00","MILLWD",61759,-16.34,-1.08,0.00
"01/02/2012 00:25:00","N.Y.C.",61761,-16.40,-1.14,0.00
"01/02/2012 00:25:00","NORTH",61755,-15.07,0.18,0.00
"01/02/2012 00:25:00","NPX",61845,4.68,0.29,0.00
"01/02/2012 00:25:00","O H",61846,4.00,-0.39,0.00
"01/02/2012 00:25:00","PJM",61847,4.46,0.07,0.00
"01/02/2012 00:25:00","WEST",61752,-14.38,0.87,0.00
"01/02/2012 00:30:00","CAPITL",61757,25.57,1.40,0.00
"01/02/2012 00:30:00","CENTRL",61754,23.83,-0.34,0.00
"01/02/2012 00:30:00","DUNWOD",61760,25.88,1.72,0.00
