"Time Stamp","Name","PTID","LBMP ($/MWHr)","Marginal Cost Losses ($/MWHr)","Marginal Cost Congestion ($/MWHr)"
"01/06/2012 00:05:00","CAPITL",61757,38.62,1.94,0.00
"01/06/2012 00:05:00","CENTRL",61754,36.27,-0.40,0.00
"01/06/2012 00:05:00","DUNWOD",61760,39.28,2.60,0.00
"01/06/2012 00:05:00","GENESE",61753,35.21,-1.47,0.00
"01/06/2012 00:05:00","H Q",61844,36.35,-0.33,0.00
"01/06/2012 00:05:00","HUD VL",61758,39.24,2.57,0.00
"01/06/2012 00:05:00","LONGIL",61762,39.68,3.01,0.00
"01/06/2012 00:05:00","MHK VL",61756,37.74,1.06,0.00
"01/06/2012 00:05:00","MILLWD",61759,39.32,2.64,0.00
"01/06/2012 00:05:00","N.Y.C.",61761,39.35,2.68,0.00
"01/06/2012 00:05:00","NORTH",61755,36.86,0.18,0.00
"01/06/2012 00:05:00","NPX",61845,46.47,1.95,-9.12
"01/06/2012 00:05:00","O H",61846,41.97,-2.55,-9.12
"01/06/2012 00:05:00","PJM",61847,44.73,0.21,-9.12
"01/06/2012 00:05:00","WEST",61752,33.96,-2.71,0.00
"01/06/2012 00:10:00","CAPITL",61757,36.82,1.89,0.00
"01/06/2012 00:10:00","CENTRL",61754,34.51,-0.42,0.00
"01/06/2012 00:10:00","DUNWOD",61760,37.65,2.72,0.00
"01/06/2012 00:10:00","GENESE",61753,33.39,-1.54,0.00
"01/06/2012 00:10:00","H Q",61844,34.58,-0.35,0.00
"01/06/2012 00:10:00","HUD VL",61758,37.59,2.65,0.00
"01/06/2012 00:10:00","LONGIL",61762,38.00,3.07,0.00
"01/06/2012 00:10:00","MHK VL",61756,35.91,0.98,0.00
"01/06/2012 00:10:00","MILLWD",61759,37.69,2.76,0.00
"01/06/2012 00:10:00","N.Y.C.",61761,37.87,2.93,0.00
"01/06/2012 00:10:00","NORTH",61755,34.97,0.03,0.00
"01/06/2012 00:10:00","NPX",61845,46.47,1.95,-9.12
"01/06/2012 00:10:00","O H",61846,41.97,-2.55,-9.12
"01/06/2012 00:10:00","PJM",61847,44.73,0.21,-9.12
"01/06/2012 00:10:00","WEST",61752,32.10,-2.83,0.00
"01/06/2012 00:15:00","CAPITL",61757,35.46,1.88,0.00
"01/06/2012 00:15:00","CENTRL",61754,33.11,-0.47,0.00
"01/06/2012 00:15:00","DUNWOD",61760,36.33,2.75,0.00
"01/06/2012 00:15:00","GENESE",61753,32.04,-1.54,0.00
"01/06/2012 00:15:00","H Q",61844,33.21,-0.37,0.00
"01/06/2012 00:15:00","HUD VL",61758,36.23,2.65,0.00
"01/06/2012 00:15:00","LONGIL",61762,36.67,3.09,0.00
"01/06/2012 00:15:00","MHK VL",61756,34.55,0.97,0.00
"01/06/2012 00:15:00","MILLWD",61759,36.33,2.75,0.00
"01/06/2012 00:15:00","N.Y.C.",61761,36.57,2.99,0.00
"01/06/2012 00:15:00","NORTH",61755,33.55,-0.03,0.00
"01/06/2012 00:15:00","NPX",61845,46.47,1.95,-9.12
"01/06/2012 00:15:00","O H",61846,41.97,-2.55,-9.12
"01/06/2012 00:15:00","PJM",61847,44.73,0.21,-9.12
"01/06/2012 00:15:00","WEST",61752,30.76,-2.82,0.00
"01/06/2012 00:20:00","CAPITL",61757,29.89,1.50,0.00
