"Time Stamp","Name","PTID","LBMP ($/MWHr)","Marginal Cost Losses ($/MWHr)","Marginal Cost Congestion ($/MWHr)"
"03/01/2014 00:05:00","CAPITL",61757,189.50,10.90,0.00
"03/01/2014 00:05:00","CENTRL",61754,175.93,-2.67,0.00
"03/01/2014 00:05:00","DUNWOD",61760,189.32,10.72,0.00
"03/01/2014 00:05:00","GENESE",61753,173.79,-4.81,0.00
"03/01/2014 00:05:00","H Q",61844,177.36,-1.24,0.00
"03/01/2014 00:05:00","HUD VL",61758,190.57,11.97,0.00
"03/01/2014 00:05:00","LONGIL",61762,192.17,13.57,0.00
"03/01/2014 00:05:00","MHK VL",61756,185.02,6.42,0.00
"03/01/2014 00:05:00","MILLWD",61759,190.57,11.97,0.00
"03/01/2014 00:05:00","N.Y.C.",61761,189.14,10.54,0.00
"03/01/2014 00:05:00","NORTH",61755,180.76,2.15,0.00
"03/01/2014 00:05:00","NPX",61845,188.24,9.64,0.00
"03/01/2014 00:05:00","O H",61846,166.81,-11.79,0.00
"03/01/2014 00:05:00","PJM",61847,164.14,-14.46,0.00
"03/01/2014 00:05:00","WEST",61752,168.61,-10.00,0.00
"03/01/2014 00:10:00","CAPITL",61757,189.40,11.06,0.00
"03/01/2014 00:10:00","CENTRL",61754,175.31,-3.03,0.00
"03/01/2014 00:10:00","DUNWOD",61760,189.04,10.70,0.00
"03/01/2014 00:10:00","GENESE",61753,173.16,-5.18,0.00
"03/01/2014 00:10:00","H Q",61844,177.28,-1.06,0.00
"03/01/2014 00:10:00","HUD VL",61758,190.11,11.77,0.00
"03/01/2014 00:10:00","LONGIL",61762,191.54,13.20,0.00
"03/01/2014 00:10:00","MHK VL",61756,184.58,6.24,0.00
"03/01/2014 00:10:00","MILLWD",61759,190.11,11.77,0.00
"03/01/2014 00:10:00","N.Y.C.",61761,189.04,10.70,0.00
"03/01/2014 00:10:00","NORTH",61755,180.65,2.31,0.00
"03/01/2014 00:10:00","NPX",61845,188.14,9.80,0.00
"03/01/2014 00:10:00","O H",61846,165.68,-12.66,0.00
"03/01/2014 00:10:00","PJM",61847,162.47,-15.87,0.00
"03/01/2014 00:10:00","WEST",61752,167.28,-11.06,0.00
"03/01/2014 00:15:00","CAPITL",61757,256.29,14.74,0.00
"03/01/2014 00:15:00","CENTRL",61754,236.72,-4.83,0.00
"03/01/2014 00:15:00","DUNWOD",61760,256.29,14.74,0.00
"03/01/2014 00:15:00","GENESE",61753,233.81,-7.74,0.00
"03/01/2014 00:15:00","H Q",61844,240.59,-0.96,0.00
"03/01/2014 00:15:00","HUD VL",61758,257.74,16.19,0.00
"03/01/2014 00:15:00","LONGIL",61762,260.15,18.60,0.00
"03/01/2014 00:15:00","MHK VL",61756,249.77,8.22,0.00
"03/01/2014 00:15:00","MILLWD",61759,257.74,16.19,0.00
"03/01/2014 00:15:00","N.Y.C.",61761,256.29,14.74,0.00
"03/01/2014 00:15:00","NORTH",61755,245.90,4.35,0.00
"03/01/2014 00:15:00","NPX",61845,254.58,13.03,0.00
"03/01/2014 00:15:00","O H",61846,222.71,-18.84,0.00
"03/01/2014 00:15:00","PJM",61847,217.40,-24.15,0.00
"03/01/2014 00:15:00","WEST",61752,225.12,-16.43,0.00
"03/01/2014 00:20:00","CAPITL",61757,231.84,12.70,0.00
"03/01/2014 00:20:00","CENTRL",61754,214.75,-4.38,0.00
"03/01/2014 00:20:00","DUNWOD",61760,232.28,13.15,0.00
"03/01/2014 00:20:00","GENESE",61753,212.57,-6.57,0.00
"03/01/2014 00:20:00","H Q",61844,218.48,-0.66,0.00
"03/01/2014 00:20:00","HUD VL",61758,233.37,14.24,0.00
"03/01/2014 00:20:00","LONGIL",61762,235.58,16.44,0.00
"03/01/2014 00:20:00","MHK VL",61756,226.35,7.22,0.00
"03/01/2014 00:20:00","MILLWD",61759,233.59,14.46,0.00
"03/01/2014 00:20:00","N.Y.C.",61761,232.28,13.15,0.00
"03/01/2014 00:20:00","NORTH",61755,223.74,4.61,0.00
"03/01/2014 00:20:00","NPX",61845,230.30,11.17,0.00
"03/01/2014 00:20:00","O H",61846,202.70,-16.44,0.00
"03/01/2014 00:20:00","PJM",61847,197.44,-21.70,0.00
"03/01/2014 00:20:00","WEST",61752,204.66,-14.47,0.00
"03/01/2014 00:25:00","CAPITL",61757,247.98,13.59,0.00
"03/01/2014 00:25:00","CENTRL",61754,229.71,-4.69,0.00
"03/01/2014 00:25:00","DUNWOD",61760,248.69,14.30,0.00
"03/01/2014 00:25:00","GENESE",61753,226.88,-7.51,0.00
"03/01/2014 00:25:00","H Q",61844,233.69,-0.70,0.00
"03/01/2014 00:25:00","HUD VL",61758,249.86,15.47,0.00
"03/01/2014 00:25:00","LONGIL",61762,252.69,18.29,0.00
"03/01/2014 00:25:00","MHK VL",61756,242.37,7.97,0.00
"03/01/2014 00:25:00","MILLWD",61759,250.10,15.71,0.00
"03/01/2014 00:25:00","N.Y.C.",61761,248.93,14.54,0.00
"03/01/2014 00:25:00","NORTH",61755,239.08,4.69,0.00
"03/01/2014 00:25:00","NPX",61845,246.57,12.18,0.00
"03/01/2014 00:25:00","O H",61846,216.57,-17.82,0.00
"03/01/2014 00:25:00","PJM",61847,211.89,-22.50,0.00
"03/01/2014 00:25:00","WEST",61752,218.91,-15.48,0.00
"03/01/2014 00:30:00","CAPITL",61757,233.12,12.77,0.00
"03/01/2014 00:30:00","CENTRL",61754,215.70,-4.64,0.00
