"Time Stamp","Name","PTID","LBMP ($/MWHr)","Marginal Cost Losses ($/MWHr)","Marginal Cost Congestion ($/MWHr)"
"03/21/2014 00:05:00","CAPITL",61757,35.03,2.47,0.00
"03/21/2014 00:05:00","CENTRL",61754,32.49,-0.06,0.00
"03/21/2014 00:05:00","DUNWOD",61760,35.46,2.90,0.00
"03/21/2014 00:05:00","GENESE",61753,32.37,-0.19,0.00
"03/21/2014 00:05:00","H Q",61844,31.84,-0.72,0.00
"03/21/2014 00:05:00","HUD VL",61758,35.39,2.83,0.00
"03/21/2014 00:05:00","LONGIL",61762,35.82,3.26,0.00
"03/21/2014 00:05:00","MHK VL",61756,33.47,0.91,0.00
"03/21/2014 00:05:00","MILLWD",61759,35.46,2.90,0.00
"03/21/2014 00:05:00","N.Y.C.",61761,35.62,3.06,0.00
"03/21/2014 00:05:00","NORTH",61755,31.45,-1.11,0.00
"03/21/2014 00:05:00","NPX",61845,35.13,2.57,0.00
"03/21/2014 00:05:00","O H",61846,31.49,-1.07,0.00
"03/21/2014 00:05:00","PJM",61847,33.60,1.04,0.00
"03/21/2014 00:05:00","WEST",61752,32.04,-0.52,0.00
"03/21/2014 00:10:00","CAPITL",61757,33.13,2.34,0.00
"03/21/2014 00:10:00","CENTRL",61754,30.73,-0.06,0.00
"03/21/2014 00:10:00","DUNWOD",61760,33.53,2.74,0.00
"03/21/2014 00:10:00","GENESE",61753,30.57,-0.21,0.00
"03/21/2014 00:10:00","H Q",61844,30.11,-0.68,0.00
"03/21/2014 00:10:00","HUD VL",61758,33.46,2.68,0.00
"03/21/2014 00:10:00","LONGIL",61762,33.90,3.11,0.00
"03/21/2014 00:10:00","MHK VL",61756,31.65,0.86,0.00
"03/21/2014 00:10:00","MILLWD",61759,33.53,2.74,0.00
"03/21/2014 00:10:00","N.Y.C.",61761,33.74,2.96,0.00
"03/21/2014 00:10:00","NORTH",61755,29.74,-1.05,0.00
"03/21/2014 00:10:00","NPX",61845,33.22,2.43,0.00
"03/21/2014 00:10:00","O H",61846,29.74,-1.05,0.00
"03/21/2014 00:10:00","PJM",61847,31.80,1.01,0.00
"03/21/2014 00:10:00","WEST",61752,30.23,-0.55,0.00
"03/21/2014 00:15:00","CAPITL",61757,33.32,2.27,0.00
"03/21/2014 00:15:00","CENTRL",61754,31.09,0.03,0.00
"03/21/2014 00:15:00","DUNWOD",61760,33.82,2.76,0.00
"03/21/2014 00:15:00","GENESE",61753,30.87,-0.19,0.00
"03/21/2014 00:15:00","H Q",61844,30.37,-0.68,0.00
"03/21/2014 00:15:00","HUD VL",61758,33.75,2.70,0.00
"03/21/2014 00:15:00","LONGIL",61762,34.28,3.23,0.00
"03/21/2014 00:15:00","MHK VL",61756,31.96,0.90,0.00
"03/21/2014 00:15:00","MILLWD",61759,33.82,2.76,0.00
"03/21/2014 00:15:00","N.Y.C.",61761,34.01,2.95,0.00
"03/21/2014 00:15:00","NORTH",61755,30.03,-1.02,0.00
"03/21/2014 00:15:00","NPX",61845,33.41,2.36,0.00
"03/21/2014 00:15:00","O H",61846,30.09,-0.96,0.00
"03/21/2014 00:15:00","PJM",61847,32.17,1.12,0.00
"03/21/2014 00:15:00","WEST",61752,30.56,-0.50,0.00
"03/21/2014 00:20:00","CAPITL",61757,29.85,2.06,0.00
"03/21/2014 00:20:00","CENTRL",61754,27.80,0.00,0.00
"03/21/2014 00:20:00","DUNWOD",61760,30.30,2.50,0.00
"03/21/2014 00:20:00","GENESE",61753,27.57,-0.22,0.00
"03/21/2014 00:20:00","H Q",61844,27.16,-0.64,0.00
"03/21/2014 00:20:00","HUD VL",61758,30.21,2.42,0.00
"03/21/2014 00:20:00","LONGIL",61762,30.72,2.92,0.00
"03/21/2014 00:20:00","MHK VL",61756,28.60,0.81,0.00
"03/21/2014 00:20:00","MILLWD",61759,30.30,2.50,0.00
"03/21/2014 00:20:00","N.Y.C.",61761,30.44,2.64,0.00
"03/21/2014 00:20:00","NORTH",61755,26.85,-0.95,0.00
"03/21/2014 00:20:00","NPX",61845,29.94,2.14,0.00
"03/21/2014 00:20:00","O H",61846,26.85,-0.95,0.00
"03/21/2014 00:20:00","PJM",61847,28.77,0.97,0.00
"03/21/2014 00:20:00","WEST",61752,27.27,-0.53,0.00
"03/21/2014 00:25:00","CAPITL",61757,29.09,2.03,0.00
"03/21/2014 00:25:00","CENTRL",61754,27.00,-0.05,0.00
"03/21/2014 00:25:00","DUNWOD",61760,29.49,2.44,0.00
"03/21/2014 00:25:00","GENESE",61753,26.79,-0.27,0.00
"03/21/2014 00:25:00","H Q",61844,26.46,-0.60,0.00
"03/21/2014 00:25:00","HUD VL",61758,29.41,2.35,0.00
