"Time Stamp","Name","PTID","LBMP ($/MWHr)","Marginal Cost Losses ($/MWHr)","Marginal Cost Congestion ($/MWHr)"
"08/31/2015 00:05:00","CAPITL",61757,43.69,2.55,0.00
"08/31/2015 00:05:00","CENTRL",61754,41.06,-0.08,0.00
"08/31/2015 00:05:00","DUNWOD",61760,45.13,3.99,0.00
"08/31/2015 00:05:00","GENESE",61753,40.24,-0.91,0.00
"08/31/2015 00:05:00","H Q",61844,40.36,-0.78,0.00
"08/31/2015 00:05:00","HUD VL",61758,45.09,3.95,0.00
"08/31/2015 00:05:00","LONGIL",61762,46.37,5.23,0.00
"08/31/2015 00:05:00","MHK VL",61756,42.13,0.99,0.00
"08/31/2015 00:05:00","MILLWD",61759,45.13,3.99,0.00
"08/31/2015 00:05:00","N.Y.C.",61761,45.18,4.03,0.00
"08/31/2015 00:05:00","NORTH",61755,39.62,-1.52,0.00
"08/31/2015 00:05:00","NPX",61845,44.14,3.00,0.00
"08/31/2015 00:05:00","O H",61846,39.00,-2.14,0.00
"08/31/2015 00:05:00","PJM",61847,42.75,1.60,0.00
"08/31/2015 00:05:00","WEST",61752,39.58,-1.56,0.00
"08/31/2015 00:10:00","CAPITL",61757,43.51,2.58,0.00
"08/31/2015 00:10:00","CENTRL",61754,40.72,-0.20,0.00
"08/31/2015 00:10:00","DUNWOD",61760,44.82,3.89,0.00
"08/31/2015 00:10:00","GENESE",61753,39.91,-1.02,0.00
"08/31/2015 00:10:00","H Q",61844,40.23,-0.70,0.00
"08/31/2015 00:10:00","HUD VL",61758,44.82,3.89,0.00
"08/31/2015 00:10:00","LONGIL",61762,46.17,5.24,-0.01
"08/31/2015 00:10:00","MHK VL",61756,41.87,0.94,0.00
"08/31/2015 00:10:00","MILLWD",61759,44.82,3.89,0.00
"08/31/2015 00:10:00","N.Y.C.",61761,44.86,3.93,0.00
"08/31/2015 00:10:00","NORTH",61755,39.58,-1.35,0.00
"08/31/2015 00:10:00","NPX",61845,44.00,3.07,0.00
"08/31/2015 00:10:00","O H",61846,38.55,-2.37,0.00
"08/31/2015 00:10:00","PJM",61847,42.32,1.39,0.00
"08/31/2015 00:10:00","WEST",61752,39.13,-1.80,0.00
"08/31/2015 00:15:00","CAPITL",61757,57.83,2.70,0.00
"08/31/2015 00:15:00","CENTRL",61754,55.13,0.00,0.00
"08/31/2015 00:15:00","DUNWOD",61760,59.59,4.46,0.00
"08/31/2015 00:15:00","GENESE",61753,53.80,-1.32,0.00
"08/31/2015 00:15:00","H Q",61844,55.13,0.00,0.00
"08/31/2015 00:15:00","HUD VL",61758,59.65,4.52,0.00
"08/31/2015 00:15:00","LONGIL",61762,61.09,5.96,-0.01
"08/31/2015 00:15:00","MHK VL",61756,37.93,-0.27,16.92
"08/31/2015 00:15:00","MILLWD",61759,59.65,4.52,0.00
"08/31/2015 00:15:00","N.Y.C.",61761,59.59,4.46,0.00
"08/31/2015 00:15:00","NORTH",61755,-81.60,-11.47,125.26
"08/31/2015 00:15:00","NPX",61845,58.38,3.25,0.00
"08/31/2015 00:15:00","O H",61846,52.43,-2.70,0.00
"08/31/2015 00:15:00","PJM",61847,57.06,1.93,0.00
"08/31/2015 00:15:00","WEST",61752,53.15,-1.98,0.00
"08/31/2015 00:20:00","CAPITL",61757,43.87,1.97,0.00
"08/31/2015 00:20:00","CENTRL",61754,42.57,0.04,-0.63
"08/31/2015 00:20:00","DUNWOD",61760,45.29,3.39,0.00
"08/31/2015 00:20:00","GENESE",61753,40.37,-1.01,0.52
