"Time Stamp","Name","PTID","LBMP ($/MWHr)","Marginal Cost Losses ($/MWHr)","Marginal Cost Congestion ($/MWHr)"
"03/04/2012 00:00:48","CAPITL",61757,25.66,1.70,0.00
"03/04/2012 00:00:48","CENTRL",61754,24.22,0.26,0.00
"03/04/2012 00:00:48","DUNWOD",61760,26.19,2.23,0.00
"03/04/2012 00:00:48","GENESE",61753,23.81,-0.14,0.00
"03/04/2012 00:00:48","H Q",61844,23.34,-0.62,0.00
"03/04/2012 00:00:48","HUD VL",61758,26.16,2.20,0.00
"03/04/2012 00:00:48","LONGIL",61762,26.62,2.66,0.00
"03/04/2012 00:00:48","MHK VL",61756,24.58,0.62,0.00
"03/04/2012 00:00:48","MILLWD",61759,26.19,2.23,0.00
"03/04/2012 00:00:48","N.Y.C.",61761,26.31,2.35,0.00
"03/04/2012 00:00:48","NORTH",61755,4.13,-1.68,18.16
"03/04/2012 00:00:48","NPX",61845,44.30,2.02,-16.39
"03/04/2012 00:00:48","O H",61846,23.34,-0.62,0.00
"03/04/2012 00:00:48","PJM",61847,25.32,1.37,0.00
"03/04/2012 00:00:48","WEST",61752,23.65,-0.31,0.00
"03/04/2012 00:10:00","CAPITL",61757,23.37,1.53,0.00
"03/04/2012 00:10:00","CENTRL",61754,22.13,0.28,0.00
"03/04/2012 00:10:00","DUNWOD",61760,23.85,2.01,0.00
"03/04/2012 00:10:00","GENESE",61753,21.78,-0.07,0.00
"03/04/2012 00:10:00","H Q",61844,21.27,-0.57,0.00
"03/04/2012 00:10:00","HUD VL",61758,23.83,1.99,0.00
"03/04/2012 00:10:00","LONGIL",61762,24.16,2.32,0.00
"03/04/2012 00:10:00","MHK VL",61756,22.41,0.57,0.00
"03/04/2012 00:10:00","MILLWD",61759,23.83,1.99,0.00
"03/04/2012 00:10:00","N.Y.C.",61761,23.96,2.12,0.00
"03/04/2012 00:10:00","NORTH",61755,2.41,-1.66,17.77
"03/04/2012 00:10:00","NPX",61845,44.30,2.02,-16.39
"03/04/2012 00:10:00","O H",61846,21.38,-0.46,0.00
"03/04/2012 00:10:00","PJM",61847,23.11,1.27,0.00
"03/04/2012 00:10:00","WEST",61752,21.69,-0.15,0.00
"03/04/2012 00:15:00","CAPITL",61757,23.39,1.51,0.00
"03/04/2012 00:15:00","CENTRL",61754,22.17,0.28,0.00
"03/04/2012 00:15:00","DUNWOD",61760,23.87,1.99,0.00
"03/04/2012 00:15:00","GENESE",61753,21.82,-0.07,0.00
"03/04/2012 00:15:00","H Q",61844,21.31,-0.57,0.00
"03/04/2012 00:15:00","HUD VL",61758,23.87,1.99,0.00
"03/04/2012 00:15:00","LONGIL",61762,24.22,2.34,0.00
"03/04/2012 00:15:00","MHK VL",61756,22.47,0.59,0.00
"03/04/2012 00:15:00","MILLWD",61759,23.85,1.97,0.00
"03/04/2012 00:15:00","N.Y.C.",61761,23.98,2.10,0.00
"03/04/2012 00:15:00","NORTH",61755,2.83,-1.42,17.63
"03/04/2012 00:15:00","NPX",61845,44.30,2.02,-16.39
"03/04/2012 00:15:00","O H",61846,21.42,-0.46,0.00
"03/04/2012 00:15:00","PJM",61847,23.13,1.25,0.00
"03/04/2012 00:15:00","WEST",61752,21.71,-0.18,0.00
"03/04/2012 00:20:00","CAPITL",61757,23.37,1.53,0.00
"03/04/2012 00:20:00","CENTRL",61754,22.06,0.22,0.00
"03/04/2012 00:20:00","DUNWOD",61760,23.87,2.03,0.00
"03/04/2012 00:20:00","GENESE",61753,21.73,-0.11,0.00
"03/04/2012 00:20:00","H Q",61844,21.30,-0.55,0.00
"03/04/2012 00:20:00","HUD VL",61758,23.85,2.01,0.00
"03/04/2012 00:20:00","LONGIL",61762,24.18,2.34,0.00
"03/04/2012 00:20:00","MHK VL",61756,22.41,0.57,0.00
"03/04/2012 00:20:00","MILLWD",61759,23.85,2.01,0.00
"03/04/2012 00:20:00","N.Y.C.",61761,24.00,2.16,0.00
