"Time Stamp","Name","PTID","LBMP ($/MWHr)","Marginal Cost Losses ($/MWHr)","Marginal Cost Congestion ($/MWHr)"
"03/17/2012 00:05:00","CAPITL",61757,7.05,0.38,0.00
"03/17/2012 00:05:00","CENTRL",61754,6.72,0.05,0.00
"03/17/2012 00:05:00","DUNWOD",61760,7.31,0.64,0.00
"03/17/2012 00:05:00","GENESE",61753,6.55,-0.13,0.00
"03/17/2012 00:05:00","H Q",61844,6.51,-0.16,0.00
"03/17/2012 00:05:00","HUD VL",61758,7.30,0.63,0.00
"03/17/2012 00:05:00","LONGIL",61762,7.38,0.71,0.00
"03/17/2012 00:05:00","MHK VL",61756,6.81,0.13,0.00
"03/17/2012 00:05:00","MILLWD",61759,7.31,0.63,0.00
"03/17/2012 00:05:00","N.Y.C.",61761,7.36,0.69,0.00
"03/17/2012 00:05:00","NORTH",61755,6.50,-0.17,0.00
"03/17/2012 00:05:00","NPX",61845,7.12,0.45,0.00
"03/17/2012 00:05:00","O H",61846,6.35,-0.33,0.00
"03/17/2012 00:05:00","PJM",61847,7.01,0.33,0.00
"03/17/2012 00:05:00","WEST",61752,6.44,-0.23,0.00
"03/17/2012 00:10:00","CAPITL",61757,18.88,1.00,0.00
"03/17/2012 00:10:00","CENTRL",61754,17.97,0.09,0.00
"03/17/2012 00:10:00","DUNWOD",61760,19.58,1.70,0.00
"03/17/2012 00:10:00","GENESE",61753,17.58,-0.30,0.00
"03/17/2012 00:10:00","H Q",61844,17.47,-0.41,0.00
"03/17/2012 00:10:00","HUD VL",61758,19.55,1.66,0.00
"03/17/2012 00:10:00","LONGIL",61762,19.74,1.86,0.00
"03/17/2012 00:10:00","MHK VL",61756,18.22,0.34,0.00
"03/17/2012 00:10:00","MILLWD",61759,19.56,1.68,0.00
"03/17/2012 00:10:00","N.Y.C.",61761,19.71,1.82,0.00
"03/17/2012 00:10:00","NORTH",61755,17.45,-0.43,0.00
"03/17/2012 00:10:00","NPX",61845,19.06,1.18,0.00
"03/17/2012 00:10:00","O H",61846,17.02,-0.86,0.00
"03/17/2012 00:10:00","PJM",61847,18.72,0.84,0.00
"03/17/2012 00:10:00","WEST",61752,17.29,-0.59,0.00
"03/17/2012 00:15:00","CAPITL",61757,19.09,1.05,0.00
"03/17/2012 00:15:00","CENTRL",61754,18.17,0.13,0.00
"03/17/2012 00:15:00","DUNWOD",61760,19.72,1.68,0.00
"03/17/2012 00:15:00","GENESE",61753,17.72,-0.32,0.00
"03/17/2012 00:15:00","H Q",61844,17.61,-0.43,0.00
"03/17/2012 00:15:00","HUD VL",61758,19.71,1.66,0.00
"03/17/2012 00:15:00","LONGIL",61762,19.92,1.88,0.00
"03/17/2012 00:15:00","MHK VL",61756,18.41,0.36,0.00
"03/17/2012 00:15:00","MILLWD",61759,19.71,1.66,0.00
"03/17/2012 00:15:00","N.Y.C.",61761,19.83,1.79,0.00
"03/17/2012 00:15:00","NORTH",61755,17.58,-0.47,0.00
"03/17/2012 00:15:00","NPX",61845,19.25,1.21,0.00
"03/17/2012 00:15:00","O H",61846,17.22,-0.83,0.00
"03/17/2012 00:15:00","PJM",61847,18.93,0.88,0.00
"03/17/2012 00:15:00","WEST",61752,17.47,-0.58,0.00
"03/17/2012 00:20:00","CAPITL",61757,20.66,1.15,0.00
"03/17/2012 00:20:00","CENTRL",61754,19.66,0.16,0.00
"03/17/2012 00:20:00","DUNWOD",61760,21.32,1.81,0.00
"03/17/2012 00:20:00","GENESE",61753,19.18,-0.33,0.00
"03/17/2012 00:20:00","H Q",61844,19.02,-0.49,0.00
"03/17/2012 00:20:00","HUD VL",61758,21.30,1.79,0.00
"03/17/2012 00:20:00","LONGIL",61762,21.59,2.09,0.00
"03/17/2012 00:20:00","MHK VL",61756,19.90,0.39,0.00
"03/17/2012 00:20:00","MILLWD",61759,21.32,1.81,0.00
"03/17/2012 00:20:00","N.Y.C.",61761,21.42,1.91,0.00
"03/17/2012 00:20:00","NORTH",61755,18.96,-0.55,0.00
"03/17/2012 00:20:00","NPX",61845,20.81,1.31,0.00
"03/17/2012 00:20:00","O H",61846,18.65,-0.86,0.00
"03/17/2012 00:20:00","PJM",61847,20.48,0.98,0.00
"03/17/2012 00:20:00","WEST",61752,18.90,-0.60,0.00
"03/17/2012 00:25:00","CAPITL",61757,19.09,1.05,0.00
"03/17/2012 00:25:00","CENTRL",61754,18.23,0.18,0.00
"03/17/2012 00:25:00","DUNWOD",61760,19.71,1.66,0.00
"03/17/2012 00:25:00","GENESE",61753,17.76,-0.29,0.00
"03/17/2012 00:25:00","H Q",61844,17.59,-0.45,0.00
"03/17/2012 00:25:00","HUD VL",61758,19.69,1.64,0.00
"03/17/2012 00:25:00","LONGIL",61762,19.96,1.91,0.00
"03/17/2012 00:25:00","MHK VL",61756,18.41,0.36,0.00
"03/17/2012 00:25:00","MILLWD",61759,19.71,1.66,0.00
"03/17/2012 00:25:00","N.Y.C.",61761,19.81,1.77,0.00
"03/17/2012 00:25:00","NORTH",61755,17.54,-0.51,0.00
"03/17/2012 00:25:00","NPX",61845,19.25,1.21,0.00
"03/17/2012 00:25:00","O H",61846,17.31,-0.74,0.00
"03/17/2012 00:25:00","PJM",61847,18.97,0.92,0.00
"03/17/2012 00:25:00","WEST",61752,17.56,-0.49,0.00
"03/17/2012 00:30:00","CAPITL",61757,22.42,1.23,0.00
"03/17/2012 00:30:00","CENTRL",61754,21.36,0.17,0.00
"03/17/2012 00:30:00","DUNWOD",61760,23.14,1.95,0.00
"03/17/2012 00:30:00","GENESE",61753,20.81,-0.38,0.00
"03/17/2012 00:30:00","H Q",61844,20.68,-0.51,0.00
"03/17/2012 00:30:00","HUD VL",61758,23.09,1.91,0.00
"03/17/2012 00:30:00","LONGIL",61762,23.41,2.22,0.00
"03/17/2012 00:30:00","MHK VL",61756,21.61,0.42,0.00
"03/17/2012 00:30:00","MILLWD",61759,23.11,1.93,0.00
"03/17/2012 00:30:00","N.Y.C.",61761,23.26,2.08,0.00
"03/17/2012 00:30:00","NORTH",61755,20.61,-0.57,0.00
"03/17/2012 00:30:00","NPX",61845,22.58,1.40,0.00
"03/17/2012 00:30:00","O H",61846,20.28,-0.91,0.00
"03/17/2012 00:30:00","PJM",61847,22.25,1.06,0.00
"03/17/2012 00:30:00","WEST",61752,20.55,-0.64,0.00
"03/17/2012 00:35:00","CAPITL",61757,22.42,1.21,0.00
"03/17/2012 00:35:00","CENTRL",61754,21.36,0.15,0.00
"03/17/2012 00:35:00","DUNWOD",61760,23.12,1.91,0.00
"03/17/2012 00:35:00","GENESE",61753,20.81,-0.40,0.00
"03/17/2012 00:35:00","H Q",61844,20.72,-0.49,0.00
"03/17/2012 00:35:00","HUD VL",61758,23.10,1.89,0.00
"03/17/2012 00:35:00","LONGIL",61762,23.35,2.14,0.00
"03/17/2012 00:35:00","MHK VL",61756,21.61,0.40,0.00
"03/17/2012 00:35:00","MILLWD",61759,23.10,1.89,0.00
"03/17/2012 00:35:00","N.Y.C.",61761,23.24,2.04,0.00
"03/17/2012 00:35:00","NORTH",61755,20.66,-0.55,0.00
"03/17/2012 00:35:00","NPX",61845,22.59,1.38,0.00
"03/17/2012 00:35:00","O H",61846,20.25,-0.95,0.00
"03/17/2012 00:35:00","PJM",61847,22.23,1.02,0.00
"03/17/2012 00:35:00","WEST",61752,20.53,-0.68,0.00
"03/17/2012 00:40:00","CAPITL",61757,22.42,1.21,0.00
"03/17/2012 00:40:00","CENTRL",61754,21.31,0.11,0.00
"03/17/2012 00:40:00","DUNWOD",61760,23.14,1.93,0.00
"03/17/2012 00:40:00","GENESE",61753,20.81,-0.40,0.00
"03/17/2012 00:40:00","H Q",61844,20.72,-0.49,0.00
"03/17/2012 00:40:00","HUD VL",61758,23.12,1.91,0.00
"03/17/2012 00:40:00","LONGIL",61762,23.39,2.18,0.00
"03/17/2012 00:40:00","MHK VL",61756,21.61,0.40,0.00
"03/17/2012 00:40:00","MILLWD",61759,23.12,1.91,0.00
"03/17/2012 00:40:00","N.Y.C.",61761,23.27,2.06,0.00
"03/17/2012 00:40:00","NORTH",61755,20.64,-0.57,0.00
"03/17/2012 00:40:00","NPX",61845,22.61,1.40,0.00
"03/17/2012 00:40:00","O H",61846,20.23,-0.98,0.00
"03/17/2012 00:40:00","PJM",61847,22.21,1.00,0.00
"03/17/2012 00:40:00","WEST",61752,20.53,-0.68,0.00
"03/17/2012 00:45:00","CAPITL",61757,20.64,1.13,0.00
"03/17/2012 00:45:00","CENTRL",61754,19.64,0.14,0.00
"03/17/2012 00:45:00","DUNWOD",61760,21.26,1.76,0.00
"03/17/2012 00:45:00","GENESE",61753,19.18,-0.33,0.00
"03/17/2012 00:45:00","H Q",61844,19.04,-0.47,0.00
"03/17/2012 00:45:00","HUD VL",61758,21.24,1.74,0.00
"03/17/2012 00:45:00","LONGIL",61762,21.48,1.97,0.00
"03/17/2012 00:45:00","MHK VL",61756,19.88,0.37,0.00
"03/17/2012 00:45:00","MILLWD",61759,21.24,1.74,0.00
"03/17/2012 00:45:00","N.Y.C.",61761,21.38,1.87,0.00
"03/17/2012 00:45:00","NORTH",61755,18.96,-0.55,0.00
"03/17/2012 00:45:00","NPX",61845,20.79,1.29,0.00
"03/17/2012 00:45:00","O H",61846,18.71,-0.80,0.00
"03/17/2012 00:45:00","PJM",61847,20.44,0.94,0.00
"03/17/2012 00:45:00","WEST",61752,18.96,-0.55,0.00
"03/17/2012 00:50:00","CAPITL",61757,19.07,1.03,0.00
"03/17/2012 00:50:00","CENTRL",61754,18.19,0.14,0.00
"03/17/2012 00:50:00","DUNWOD",61760,19.65,1.61,0.00
"03/17/2012 00:50:00","GENESE",61753,17.76,-0.29,0.00
"03/17/2012 00:50:00","H Q",61844,17.61,-0.43,0.00
"03/17/2012 00:50:00","HUD VL",61758,19.63,1.59,0.00
"03/17/2012 00:50:00","LONGIL",61762,19.85,1.80,0.00
"03/17/2012 00:50:00","MHK VL",61756,18.39,0.34,0.00
"03/17/2012 00:50:00","MILLWD",61759,19.63,1.59,0.00
"03/17/2012 00:50:00","N.Y.C.",61761,19.78,1.73,0.00
"03/17/2012 00:50:00","NORTH",61755,17.54,-0.51,0.00
"03/17/2012 00:50:00","NPX",61845,19.22,1.17,0.00
"03/17/2012 00:50:00","O H",61846,17.34,-0.70,0.00
