"Time Stamp","Name","PTID","LBMP ($/MWHr)","Marginal Cost Losses ($/MWHr)","Marginal Cost Congestion ($/MWHr)"
"08/21/2014 00:05:00","CAPITL",61757,35.63,1.73,0.00
"08/21/2014 00:05:00","CENTRL",61754,34.54,0.64,0.00
"08/21/2014 00:05:00","DUNWOD",61760,36.78,2.88,0.00
"08/21/2014 00:05:00","GENESE",61753,34.48,0.58,0.00
"08/21/2014 00:05:00","H Q",61844,33.06,-0.85,0.00
"08/21/2014 00:05:00","HUD VL",61758,36.78,2.88,0.00
"08/21/2014 00:05:00","LONGIL",61762,37.53,3.63,0.00
"08/21/2014 00:05:00","MHK VL",61756,34.92,1.02,0.00
"08/21/2014 00:05:00","MILLWD",61759,36.82,2.92,0.00
"08/21/2014 00:05:00","N.Y.C.",61761,36.95,3.05,0.00
"08/21/2014 00:05:00","NORTH",61755,33.19,-0.71,0.00
"08/21/2014 00:05:00","NPX",61845,35.94,2.03,0.00
"08/21/2014 00:05:00","O H",61846,33.87,-0.03,0.00
"08/21/2014 00:05:00","PJM",61847,35.60,1.69,0.00
"08/21/2014 00:05:00","WEST",61752,34.68,0.78,0.00
"08/21/2014 00:10:00","CAPITL",61757,35.44,1.72,0.00
"08/21/2014 00:10:00","CENTRL",61754,34.43,0.71,0.00
"08/21/2014 00:10:00","DUNWOD",61760,36.58,2.86,0.00
"08/21/2014 00:10:00","GENESE",61753,34.36,0.64,0.00
"08/21/2014 00:10:00","H Q",61844,32.88,-0.84,0.00
"08/21/2014 00:10:00","HUD VL",61758,36.58,2.86,0.00
"08/21/2014 00:10:00","LONGIL",61762,37.16,3.44,0.00
"08/21/2014 00:10:00","MHK VL",61756,34.77,1.05,0.00
"08/21/2014 00:10:00","MILLWD",61759,36.62,2.90,0.00
"08/21/2014 00:10:00","N.Y.C.",61761,36.72,3.00,0.00
"08/21/2014 00:10:00","NORTH",61755,32.98,-0.74,0.00
"08/21/2014 00:10:00","NPX",61845,35.71,1.99,0.00
"08/21/2014 00:10:00","O H",61846,33.85,0.14,0.00
"08/21/2014 00:10:00","PJM",61847,35.44,1.72,0.00
"08/21/2014 00:10:00","WEST",61752,34.66,0.94,0.00
"08/21/2014 00:15:00","CAPITL",61757,34.29,1.63,0.00
"08/21/2014 00:15:00","CENTRL",61754,33.44,0.78,0.00
"08/21/2014 00:15:00","DUNWOD",61760,35.40,2.74,0.00
"08/21/2014 00:15:00","GENESE",61753,33.25,0.59,0.00
"08/21/2014 00:15:00","H Q",61844,31.84,-0.82,0.00
