,date,mae,mape,mre,mse
0,2018-01-01,543.8230712890625,8.51407690883355,8.608104058282885,678.6035520807524
1,2018-01-02,145.85659993489583,2.1195544327611398,2.1634105723455788,166.1997674917342
2,2018-01-03,176.95891927083323,2.679149361942159,2.672125029178098,221.21007766034327
3,2018-01-04,107.85869140625005,1.7313660005642182,1.6511594906273448,126.75652223410188
4,2018-01-05,552.3828125,8.429667975309453,8.058394726284693,574.8943165675458
5,2018-01-06,379.7834635416666,5.655719379292519,5.691625932519525,400.8435144776368
6,2018-01-07,130.8498494466146,1.9785837835072146,1.9889269932478437,153.6009527576215
7,2018-01-08,298.9196451822917,4.655828877478367,4.440722445464895,349.9562678900961
8,2018-01-09,415.5805419921874,6.558237583033864,6.646147259603628,451.4625145559985
9,2018-01-10,119.93466389973965,2.01270928409982,1.9618819064297892,147.4442650600112
10,2018-01-11,93.8251993815104,1.6180435244059568,1.5899712870607692,109.51336262767992
11,2018-01-12,147.25871175130214,2.626030317882038,2.556214279692355,163.35844083955237
12,2018-01-13,180.08837076822914,3.4800871441893855,3.330531689976012,205.6309180170385
13,2018-01-14,681.5102376302082,11.513716932482568,11.629669077834988,706.4857584804515
14,2018-01-15,136.7582804361979,2.2627025721714435,2.1859028660557898,155.89143435103543
15,2018-01-16,334.3309204101562,5.5529002018566,5.2965831312403955,394.15487120134884
16,2018-01-17,245.35852457682296,3.7528966958975207,3.94384653652489,281.33152434065187
17,2018-01-18,401.7679443359374,6.446101437881634,6.316795665872352,458.8807577623943
18,2018-01-19,286.98787434895837,4.432047234005364,4.626818668722446,356.9988969789401
19,2018-01-20,130.37257080078126,2.331249893330831,2.4070670923555157,156.43736891587358
20,2018-01-21,180.6214518229167,3.4124399087025,3.4676905237395483,200.2758920065614
21,2018-01-22,204.27171630859374,3.475981804827895,3.5425451813690394,232.54287968204324
22,2018-01-23,108.09761962890627,2.022532317775042,1.8786204255184538,125.90590494860056
23,2018-01-24,109.75466715494792,1.8836619756310258,1.8841652528055632,133.74086927878506
24,2018-01-25,316.57080078124994,5.289777801017884,5.1479112249979675,324.44785964661133
25,2018-01-26,89.12829996744793,1.491398785050356,1.4692366016756169,101.40414401555375
26,2018-01-27,279.38348795572915,5.141703462466241,5.203334154049321,292.93151788094497
27,2018-01-28,181.23395996093757,3.383201362323139,3.521844281081408,212.18018505818347
28,2018-01-29,109.70551757812487,1.8018799131232182,1.905871161738996,125.96525933692419
29,2018-01-30,313.152197265625,4.9712466282920005,5.199348276529419,378.51306797696134
30,2018-01-31,199.91831461588538,3.2696810439586357,3.210303631989863,211.56949206016498
31,2018-03-01,975.5429565429687,18.04236274795741,17.993110289428895,986.722432527453
32,2018-03-02,275.8520467122395,5.222477391608126,4.773965281561015,344.49774642371653
33,2018-03-03,325.9155497233073,6.497954970351026,6.164232351344619,396.31504254968297
34,2018-03-04,284.7767740885416,5.504056098042335,5.467062388663271,341.515215835133
35,2018-03-05,187.0921712239583,3.367773335596332,3.2206393128778608,196.41172506587824
36,2018-03-06,190.60485026041675,3.1554209202777725,3.3480024812601843,255.33368472717922
37,2018-03-07,337.08867594401033,5.751317664300748,5.6868328516985,349.9310718858084
38,2018-03-08,195.672696940104,3.626272815316952,3.3408586130190563,225.4610946286143
39,2018-03-09,56.18736165364578,0.9303816658821171,0.9656536382621049,71.06849791221786
40,2018-03-10,91.22012532552085,1.7457401404512305,1.7011882750615044,110.16653251480116
41,2018-03-12,527.874434407552,8.660755363139764,9.17561107490074,608.3867668769149
42,2018-03-13,238.38188883463536,3.894641573522284,4.0370296139291835,264.55036259576514
43,2018-03-14,59.405916341145826,0.9488657489096488,1.0136173436624656,84.11762824134061
44,2018-03-15,124.47780354817701,2.0940048565283766,2.1432374719896408,162.571887278873
45,2018-03-16,396.96682128906247,6.556099305276746,6.875700012367985,443.97741025773024
46,2018-03-17,204.11103515625007,3.987246972015019,3.831083595716778,236.80516326374243
47,2018-03-18,124.9897420247396,2.4479313815320287,2.416988804067442,148.9574328033645
48,2018-03-19,95.50464680989576,1.5820829588391627,1.6819269332504878,129.51551205277346
49,2018-03-20,162.71406656901038,2.9753883963882113,2.774173600783312,190.23341808021598
50,2018-03-21,71.26023763020831,1.1940574942534885,1.2100660934595768,93.84842935182537
51,2018-03-22,120.73434244791667,2.0268820498961686,2.0696473206090897,181.05994259128906
52,2018-03-23,97.11064453125005,1.7593675898527543,1.7158608207974528,108.56531887769485
53,2018-03-24,227.10426025390626,4.367534035061987,4.435095908121214,272.97158150431267
54,2018-03-25,199.52736409505226,3.916538975977193,3.9002118745337206,237.09238309704378
55,2018-03-26,119.18514811197913,2.0193636816307263,2.112695222051567,149.9947900473341
56,2018-03-27,141.55385335286462,2.512524869963226,2.4992882243182923,153.19958152097436
57,2018-03-28,138.67935791015623,2.3536774279425234,2.4674962986077484,170.36129363630326
58,2018-03-29,75.90706787109369,1.3418636235682746,1.3693737358986269,101.82326395015107
59,2018-03-30,204.73793945312502,4.0747775149890835,3.8287708850366036,232.5052763407332
60,2018-03-31,308.01203613281245,6.133304830341399,6.275580665640161,358.4152790676559
61,2018-04-01,178.20945434570314,3.6485617576503153,3.727831573407729,209.14730279215178
62,2018-04-02,164.1482096354166,2.781985962396633,2.9417725136240285,206.04072815052103
63,2018-04-03,158.7118977864583,2.954038220719766,2.8053011170687947,182.96673507640358
64,2018-04-04,149.44291178385416,2.591145851902737,2.698235759121685,192.55359893954216
65,2018-04-05,146.6040690104166,2.630205532027433,2.61883392499345,182.99361617266703
