"Time Stamp","Name","PTID","LBMP ($/MWHr)","Marginal Cost Losses ($/MWHr)","Marginal Cost Congestion ($/MWHr)"
"02/22/2012 00:05:00","CAPITL",61757,31.05,1.70,0.00
"02/22/2012 00:05:00","CENTRL",61754,29.56,0.21,0.00
"02/22/2012 00:05:00","DUNWOD",61760,31.73,2.38,0.00
"02/22/2012 00:05:00","GENESE",61753,28.71,-0.65,0.00
"02/22/2012 00:05:00","H Q",61844,28.88,-0.47,0.00
"02/22/2012 00:05:00","HUD VL",61758,31.79,2.44,0.00
"02/22/2012 00:05:00","LONGIL",61762,32.58,3.23,0.00
"02/22/2012 00:05:00","MHK VL",61756,30.32,0.97,0.00
"02/22/2012 00:05:00","MILLWD",61759,31.70,2.35,0.00
"02/22/2012 00:05:00","N.Y.C.",61761,33.30,2.58,-1.36
"02/22/2012 00:05:00","NORTH",61755,28.91,-0.44,0.00
"02/22/2012 00:05:00","NPX",61845,31.20,1.85,0.00
"02/22/2012 00:05:00","O H",61846,27.68,-1.67,0.00
"02/22/2012 00:05:00","PJM",61847,30.26,0.91,0.00
"02/22/2012 00:05:00","WEST",61752,28.03,-1.32,0.00
"02/22/2012 00:10:00","CAPITL",61757,31.36,1.69,0.00
"02/22/2012 00:10:00","CENTRL",61754,29.94,0.27,0.00
"02/22/2012 00:10:00","DUNWOD",61760,31.99,2.31,0.00
"02/22/2012 00:10:00","GENESE",61753,29.17,-0.50,0.00
"02/22/2012 00:10:00","H Q",61844,29.20,-0.47,0.00
"02/22/2012 00:10:00","HUD VL",61758,32.05,2.37,0.00
"02/22/2012 00:10:00","LONGIL",61762,32.79,3.12,0.00
"02/22/2012 00:10:00","MHK VL",61756,30.65,0.98,0.00
"02/22/2012 00:10:00","MILLWD",61759,31.96,2.28,0.00
"02/22/2012 00:10:00","N.Y.C.",61761,33.52,2.52,-1.32
"02/22/2012 00:10:00","NORTH",61755,29.20,-0.47,0.00
"02/22/2012 00:10:00","NPX",61845,31.48,1.81,0.00
"02/22/2012 00:10:00","O H",61846,28.13,-1.54,0.00
"02/22/2012 00:10:00","PJM",61847,30.59,0.92,0.00
"02/22/2012 00:10:00","WEST",61752,28.52,-1.16,0.00
"02/22/2012 00:15:00","CAPITL",61757,29.18,1.60,0.00
"02/22/2012 00:15:00","CENTRL",61754,27.91,0.33,0.00
"02/22/2012 00:15:00","DUNWOD",61760,29.65,2.07,0.00
"02/22/2012 00:15:00","GENESE",61753,27.22,-0.36,0.00
"02/22/2012 00:15:00","H Q",61844,27.14,-0.44,0.00
"02/22/2012 00:15:00","HUD VL",61758,29.76,2.18,0.00
"02/22/2012 00:15:00","LONGIL",61762,30.42,2.84,0.00
"02/22/2012 00:15:00","MHK VL",61756,28.52,0.94,0.00
"02/22/2012 00:15:00","MILLWD",61759,29.62,2.04,0.00
"02/22/2012 00:15:00","N.Y.C.",61761,29.82,2.23,0.00
"02/22/2012 00:15:00","NORTH",61755,27.11,-0.47,0.00
"02/22/2012 00:15:00","NPX",61845,29.26,1.68,0.00
"02/22/2012 00:15:00","O H",61846,26.37,-1.21,0.00
"02/22/2012 00:15:00","PJM",61847,28.49,0.91,0.00
"02/22/2012 00:15:00","WEST",61752,26.64,-0.94,0.00
"02/22/2012 00:20:00","CAPITL",61757,29.26,1.63,0.00
"02/22/2012 00:20:00","CENTRL",61754,27.88,0.25,0.00
"02/22/2012 00:20:00","DUNWOD",61760,29.73,2.10,0.00
"02/22/2012 00:20:00","GENESE",61753,27.22,-0.41,0.00
"02/22/2012 00:20:00","H Q",61844,27.19,-0.44,0.00
"02/22/2012 00:20:00","HUD VL",61758,29.81,2.18,0.00
"02/22/2012 00:20:00","LONGIL",61762,30.42,2.79,0.00
"02/22/2012 00:20:00","MHK VL",61756,28.54,0.91,0.00
"02/22/2012 00:20:00","MILLWD",61759,29.70,2.07,0.00
"02/22/2012 00:20:00","N.Y.C.",61761,29.90,2.27,0.00
"02/22/2012 00:20:00","NORTH",61755,27.16,-0.47,0.00
"02/22/2012 00:20:00","NPX",61845,29.34,1.71,0.00
"02/22/2012 00:20:00","O H",61846,26.30,-1.33,0.00
"02/22/2012 00:20:00","PJM",61847,28.49,0.86,0.00
"02/22/2012 00:20:00","WEST",61752,26.55,-1.08,0.00
"02/22/2012 00:25:00","CAPITL",61757,28.91,1.64,0.00
"02/22/2012 00:25:00","CENTRL",61754,27.52,0.25,0.00
"02/22/2012 00:25:00","DUNWOD",61760,29.35,2.07,0.00
"02/22/2012 00:25:00","GENESE",61753,26.87,-0.41,0.00
"02/22/2012 00:25:00","H Q",61844,26.81,-0.46,0.00
"02/22/2012 00:25:00","HUD VL",61758,29.46,2.18,0.00
"02/22/2012 00:25:00","LONGIL",61762,30.06,2.78,0.00
"02/22/2012 00:25:00","MHK VL",61756,28.18,0.90,0.00
"02/22/2012 00:25:00","MILLWD",61759,29.35,2.07,0.00
"02/22/2012 00:25:00","N.Y.C.",61761,29.54,2.26,0.00
"02/22/2012 00:25:00","NORTH",61755,26.79,-0.49,0.00
"02/22/2012 00:25:00","NPX",61845,28.99,1.72,0.00
"02/22/2012 00:25:00","O H",61846,25.97,-1.31,0.00
"02/22/2012 00:25:00","PJM",61847,28.12,0.85,0.00
"02/22/2012 00:25:00","WEST",61752,26.21,-1.06,0.00
"02/22/2012 00:30:00","CAPITL",61757,26.95,1.50,0.00
"02/22/2012 00:30:00","CENTRL",61754,25.68,0.23,0.00
"02/22/2012 00:30:00","DUNWOD",61760,27.36,1.91,0.00
"02/22/2012 00:30:00","GENESE",61753,25.09,-0.36,0.00
"02/22/2012 00:30:00","H Q",61844,25.04,-0.41,0.00
"02/22/2012 00:30:00","HUD VL",61758,27.46,2.01,0.00
"02/22/2012 00:30:00","LONGIL",61762,28.00,2.55,0.00
"02/22/2012 00:30:00","MHK VL",61756,26.27,0.81,0.00
"02/22/2012 00:30:00","MILLWD",61759,27.33,1.88,0.00
"02/22/2012 00:30:00","N.Y.C.",61761,27.51,2.06,0.00
"02/22/2012 00:30:00","NORTH",61755,25.02,-0.43,0.00
"02/22/2012 00:30:00","NPX",61845,27.00,1.55,0.00
"02/22/2012 00:30:00","O H",61846,24.25,-1.20,0.00
"02/22/2012 00:30:00","PJM",61847,26.21,0.76,0.00
"02/22/2012 00:30:00","WEST",61752,24.51,-0.94,0.00
"02/22/2012 00:35:00","CAPITL",61757,26.65,1.44,0.00
"02/22/2012 00:35:00","CENTRL",61754,25.56,0.35,0.00
"02/22/2012 00:35:00","DUNWOD",61760,27.00,1.79,0.00
"02/22/2012 00:35:00","GENESE",61753,24.98,-0.23,0.00
"02/22/2012 00:35:00","H Q",61844,24.81,-0.40,0.00
"02/22/2012 00:35:00","HUD VL",61758,27.13,1.92,0.00
"02/22/2012 00:35:00","LONGIL",61762,27.66,2.45,0.00
"02/22/2012 00:35:00","MHK VL",61756,26.04,0.83,0.00
"02/22/2012 00:35:00","MILLWD",61759,27.00,1.79,0.00
"02/22/2012 00:35:00","N.Y.C.",61761,27.15,1.94,0.00
"02/22/2012 00:35:00","NORTH",61755,24.78,-0.43,0.00
"02/22/2012 00:35:00","NPX",61845,26.70,1.49,0.00
"02/22/2012 00:35:00","O H",61846,24.30,-0.91,0.00
"02/22/2012 00:35:00","PJM",61847,26.07,0.86,0.00
"02/22/2012 00:35:00","WEST",61752,24.55,-0.66,0.00
"02/22/2012 00:40:00","CAPITL",61757,26.56,1.43,0.00
"02/22/2012 00:40:00","CENTRL",61754,25.51,0.38,0.00
"02/22/2012 00:40:00","DUNWOD",61760,26.92,1.78,0.00
"02/22/2012 00:40:00","GENESE",61753,24.95,-0.18,0.00
"02/22/2012 00:40:00","H Q",61844,24.70,-0.43,0.00
"02/22/2012 00:40:00","HUD VL",61758,27.04,1.91,0.00
"02/22/2012 00:40:00","LONGIL",61762,27.57,2.44,0.00
"02/22/2012 00:40:00","MHK VL",61756,25.96,0.83,0.00
"02/22/2012 00:40:00","MILLWD",61759,26.89,1.76,0.00
"02/22/2012 00:40:00","N.Y.C.",61761,27.07,1.94,0.00
"02/22/2012 00:40:00","NORTH",61755,24.68,-0.45,0.00
"02/22/2012 00:40:00","NPX",61845,26.59,1.46,0.00
"02/22/2012 00:40:00","O H",61846,24.30,-0.83,0.00
"02/22/2012 00:40:00","PJM",61847,25.99,0.85,0.00
"02/22/2012 00:40:00","WEST",61752,24.53,-0.60,0.00
"02/22/2012 00:45:00","CAPITL",61757,26.68,1.41,0.00
"02/22/2012 00:45:00","CENTRL",61754,25.52,0.25,0.00
"02/22/2012 00:45:00","DUNWOD",61760,27.06,1.79,0.00
