"Time Stamp","Name","PTID","LBMP ($/MWHr)","Marginal Cost Losses ($/MWHr)","Marginal Cost Congestion ($/MWHr)"
"09/22/2015 00:05:00","CAPITL",61757,19.85,1.33,0.00
"09/22/2015 00:05:00","CENTRL",61754,18.68,0.17,0.00
"09/22/2015 00:05:00","DUNWOD",61760,20.46,1.94,0.00
"09/22/2015 00:05:00","GENESE",61753,18.76,0.24,0.00
"09/22/2015 00:05:00","H Q",61844,18.06,-0.46,0.00
"09/22/2015 00:05:00","HUD VL",61758,20.48,1.96,0.00
"09/22/2015 00:05:00","LONGIL",61762,20.61,2.09,0.00
"09/22/2015 00:05:00","MHK VL",61756,19.07,0.56,0.00
"09/22/2015 00:05:00","MILLWD",61759,20.46,1.94,0.00
"09/22/2015 00:05:00","N.Y.C.",61761,20.57,2.06,0.00
"09/22/2015 00:05:00","NORTH",61755,18.09,-0.43,0.00
"09/22/2015 00:05:00","NPX",61845,20.07,1.56,0.00
"09/22/2015 00:05:00","O H",61846,18.65,0.13,0.00
"09/22/2015 00:05:00","PJM",61847,19.76,1.24,0.00
"09/22/2015 00:05:00","WEST",61752,18.85,0.33,0.00
"09/22/2015 00:10:00","CAPITL",61757,18.01,1.19,0.00
"09/22/2015 00:10:00","CENTRL",61754,17.02,0.20,0.00
"09/22/2015 00:10:00","DUNWOD",61760,18.55,1.73,0.00
"09/22/2015 00:10:00","GENESE",61753,17.15,0.34,0.00
"09/22/2015 00:10:00","H Q",61844,16.39,-0.42,0.00
"09/22/2015 00:10:00","HUD VL",61758,18.56,1.75,0.00
"09/22/2015 00:10:00","LONGIL",61762,18.68,1.87,0.00
"09/22/2015 00:10:00","MHK VL",61756,17.34,0.52,0.00
"09/22/2015 00:10:00","MILLWD",61759,18.55,1.73,0.00
"09/22/2015 00:10:00","N.Y.C.",61761,18.63,1.82,0.00
"09/22/2015 00:10:00","NORTH",61755,16.41,-0.40,0.00
"09/22/2015 00:10:00","NPX",61845,18.19,1.38,0.00
"09/22/2015 00:10:00","O H",61846,17.08,0.27,0.00
"09/22/2015 00:10:00","PJM",61847,17.97,1.16,0.00
"09/22/2015 00:10:00","WEST",61752,17.28,0.47,0.00
"09/22/2015 00:15:00","CAPITL",61757,17.85,1.18,0.00
"09/22/2015 00:15:00","CENTRL",61754,16.93,0.27,0.00
"09/22/2015 00:15:00","DUNWOD",61760,18.33,1.67,0.00
"09/22/2015 00:15:00","GENESE",61753,17.13,0.47,0.00
"09/22/2015 00:15:00","H Q",61844,16.23,-0.43,0.00
"09/22/2015 00:15:00","HUD VL",61758,18.35,1.68,0.00
"09/22/2015 00:15:00","LONGIL",61762,18.43,1.77,0.00
"09/22/2015 00:15:00","MHK VL",61756,17.18,0.52,0.00
"09/22/2015 00:15:00","MILLWD",61759,18.33,1.67,0.00
"09/22/2015 00:15:00","N.Y.C.",61761,18.42,1.75,0.00
"09/22/2015 00:15:00","NORTH",61755,16.18,-0.48,0.00
"09/22/2015 00:15:00","NPX",61845,18.02,1.35,0.00
"09/22/2015 00:15:00","O H",61846,17.13,0.47,0.00
"09/22/2015 00:15:00","PJM",61847,17.87,1.20,0.00
"09/22/2015 00:15:00","WEST",61752,17.32,0.65,0.00
"09/22/2015 00:20:00","CAPITL",61757,16.75,1.15,0.00
"09/22/2015 00:20:00","CENTRL",61754,15.79,0.19,0.00
"09/22/2015 00:20:00","DUNWOD",61760,17.16,1.56,0.00
"09/22/2015 00:20:00","GENESE",61753,15.94,0.34,0.00
"09/22/2015 00:20:00","H Q",61844,15.19,-0.41,0.00
"09/22/2015 00:20:00","HUD VL",61758,17.19,1.59,0.00
"09/22/2015 00:20:00","LONGIL",61762,17.27,1.67,0.00
"09/22/2015 00:20:00","MHK VL",61756,16.08,0.48,0.00
"09/22/2015 00:20:00","MILLWD",61759,17.16,1.56,0.00
"09/22/2015 00:20:00","N.Y.C.",61761,17.25,1.65,0.00
"09/22/2015 00:20:00","NORTH",61755,15.15,-0.45,0.00
"09/22/2015 00:20:00","NPX",61845,16.91,1.31,0.00
"09/22/2015 00:20:00","O H",61846,15.88,0.28,0.00
"09/22/2015 00:20:00","PJM",61847,16.66,1.06,0.00
"09/22/2015 00:20:00","WEST",61752,16.07,0.47,0.00
"09/22/2015 00:25:00","CAPITL",61757,15.93,1.10,0.00
"09/22/2015 00:25:00","CENTRL",61754,14.98,0.15,0.00
"09/22/2015 00:25:00","DUNWOD",61760,16.32,1.48,0.00
"09/22/2015 00:25:00","GENESE",61753,15.13,0.30,0.00
"09/22/2015 00:25:00","H Q",61844,14.47,-0.37,0.00
"09/22/2015 00:25:00","HUD VL",61758,16.33,1.50,0.00
"09/22/2015 00:25:00","LONGIL",61762,16.42,1.59,0.00
"09/22/2015 00:25:00","MHK VL",61756,15.30,0.46,0.00
"09/22/2015 00:25:00","MILLWD",61759,16.32,1.48,0.00
"09/22/2015 00:25:00","N.Y.C.",61761,16.39,1.56,0.00
"09/22/2015 00:25:00","NORTH",61755,14.44,-0.40,0.00
"09/22/2015 00:25:00","NPX",61845,16.08,1.25,0.00
"09/22/2015 00:25:00","O H",61846,15.06,0.22,0.00
"09/22/2015 00:25:00","PJM",61847,15.82,0.98,0.00
"09/22/2015 00:25:00","WEST",61752,15.24,0.40,0.00
"09/22/2015 00:30:00","CAPITL",61757,16.03,1.13,0.00
"09/22/2015 00:30:00","CENTRL",61754,15.03,0.13,0.00
"09/22/2015 00:30:00","DUNWOD",61760,16.40,1.50,0.00
"09/22/2015 00:30:00","GENESE",61753,15.15,0.25,0.00
"09/22/2015 00:30:00","H Q",61844,14.52,-0.37,0.00
"09/22/2015 00:30:00","HUD VL",61758,16.42,1.52,0.00
"09/22/2015 00:30:00","LONGIL",61762,16.50,1.61,0.00
"09/22/2015 00:30:00","MHK VL",61756,15.34,0.45,0.00
"09/22/2015 00:30:00","MILLWD",61759,16.40,1.50,0.00
"09/22/2015 00:30:00","N.Y.C.",61761,16.47,1.58,0.00
"09/22/2015 00:30:00","NORTH",61755,14.48,-0.42,0.00
"09/22/2015 00:30:00","NPX",61845,16.18,1.28,0.00
"09/22/2015 00:30:00","O H",61846,15.06,0.16,0.00
"09/22/2015 00:30:00","PJM",61847,15.85,0.95,0.00
"09/22/2015 00:30:00","WEST",61752,15.24,0.34,0.00
"09/22/2015 00:35:00","CAPITL",61757,15.78,1.07,0.00
"09/22/2015 00:35:00","CENTRL",61754,14.90,0.19,0.00
"09/22/2015 00:35:00","DUNWOD",61760,16.15,1.44,0.00
"09/22/2015 00:35:00","GENESE",61753,15.09,0.38,0.00
"09/22/2015 00:35:00","H Q",61844,14.32,-0.38,0.00
"09/22/2015 00:35:00","HUD VL",61758,16.18,1.47,0.00
"09/22/2015 00:35:00","LONGIL",61762,16.26,1.56,0.00
"09/22/2015 00:35:00","MHK VL",61756,15.15,0.44,0.00
"09/22/2015 00:35:00","MILLWD",61759,16.15,1.44,0.00
"09/22/2015 00:35:00","N.Y.C.",61761,16.22,1.52,0.00
"09/22/2015 00:35:00","NORTH",61755,14.29,-0.41,0.00
"09/22/2015 00:35:00","NPX",61845,15.91,1.21,0.00
"09/22/2015 00:35:00","O H",61846,15.06,0.35,0.00
"09/22/2015 00:35:00","PJM",61847,15.71,1.00,0.00
"09/22/2015 00:35:00","WEST",61752,15.25,0.54,0.00
"09/22/2015 00:40:00","CAPITL",61757,15.21,1.02,0.00
"09/22/2015 00:40:00","CENTRL",61754,14.40,0.21,0.00
"09/22/2015 00:40:00","DUNWOD",61760,15.57,1.38,0.00
"09/22/2015 00:40:00","GENESE",61753,14.62,0.43,0.00
"09/22/2015 00:40:00","H Q",61844,13.82,-0.37,0.00
"09/22/2015 00:40:00","HUD VL",61758,15.60,1.41,0.00
"09/22/2015 00:40:00","LONGIL",61762,15.67,1.48,0.00
"09/22/2015 00:40:00","MHK VL",61756,14.62,0.43,0.00
"09/22/2015 00:40:00","MILLWD",61759,15.57,1.38,0.00
"09/22/2015 00:40:00","N.Y.C.",61761,15.65,1.46,0.00
"09/22/2015 00:40:00","NORTH",61755,13.79,-0.40,0.00
"09/22/2015 00:40:00","NPX",61845,15.34,1.15,0.00
"09/22/2015 00:40:00","O H",61846,14.63,0.44,0.00
"09/22/2015 00:40:00","PJM",61847,15.18,0.99,0.00
"09/22/2015 00:40:00","WEST",61752,14.80,0.61,0.00
"09/22/2015 00:45:00","CAPITL",61757,16.76,1.13,0.00
"09/22/2015 00:45:00","CENTRL",61754,15.80,0.17,0.00
"09/22/2015 00:45:00","DUNWOD",61760,17.15,1.52,0.00
"09/22/2015 00:45:00","GENESE",61753,15.93,0.30,0.00
"09/22/2015 00:45:00","H Q",61844,15.24,-0.39,0.00
"09/22/2015 00:45:00","HUD VL",61758,17.17,1.53,0.00
"09/22/2015 00:45:00","LONGIL",61762,17.21,1.58,0.00
"09/22/2015 00:45:00","MHK VL",61756,16.10,0.47,0.00
"09/22/2015 00:45:00","MILLWD",61759,17.15,1.52,0.00
"09/22/2015 00:45:00","N.Y.C.",61761,17.21,1.58,0.00
"09/22/2015 00:45:00","NORTH",61755,15.21,-0.42,0.00
"09/22/2015 00:45:00","NPX",61845,16.91,1.28,0.00
"09/22/2015 00:45:00","O H",61846,15.90,0.27,0.00
"09/22/2015 00:45:00","PJM",61847,16.65,1.02,0.00
"09/22/2015 00:45:00","WEST",61752,16.07,0.44,0.00
"09/22/2015 00:50:00","CAPITL",61757,16.73,1.14,0.00
"09/22/2015 00:50:00","CENTRL",61754,15.76,0.17,0.00
"09/22/2015 00:50:00","DUNWOD",61760,17.07,1.48,0.00
"09/22/2015 00:50:00","GENESE",61753,15.90,0.31,0.00
"09/22/2015 00:50:00","H Q",61844,15.20,-0.39,0.00
"09/22/2015 00:50:00","HUD VL",61758,17.10,1.51,0.00
"09/22/2015 00:50:00","LONGIL",61762,17.18,1.59,0.00
"09/22/2015 00:50:00","MHK VL",61756,16.06,0.47,0.00
"09/22/2015 00:50:00","MILLWD",61759,17.09,1.50,0.00
"09/22/2015 00:50:00","N.Y.C.",61761,17.14,1.54,0.00
"09/22/2015 00:50:00","NORTH",61755,15.17,-0.42,0.00
"09/22/2015 00:50:00","NPX",61845,16.87,1.28,0.00
"09/22/2015 00:50:00","O H",61846,15.86,0.26,0.00
"09/22/2015 00:50:00","PJM",61847,16.59,1.00,0.00
