"Time Stamp","Name","PTID","LBMP ($/MWHr)","Marginal Cost Losses ($/MWHr)","Marginal Cost Congestion ($/MWHr)"
"01/10/2016 00:05:00","CAPITL",61757,66.28,-0.31,-71.04
"01/10/2016 00:05:00","CENTRL",61754,4.76,0.00,-9.22
"01/10/2016 00:05:00","DUNWOD",61760,50.49,-0.46,-55.41
"01/10/2016 00:05:00","GENESE",61753,3.58,0.16,-7.86
"01/10/2016 00:05:00","H Q",61844,-4.35,0.10,0.00
"01/10/2016 00:05:00","HUD VL",61758,50.10,-0.45,-55.01
"01/10/2016 00:05:00","LONGIL",61762,50.37,-0.62,-55.43
"01/10/2016 00:05:00","MHK VL",61756,5.87,-0.14,-10.46
"01/10/2016 00:05:00","MILLWD",61759,50.76,-0.47,-55.68
"01/10/2016 00:05:00","N.Y.C.",61761,50.50,-0.48,-55.43
"01/10/2016 00:05:00","NORTH",61755,-4.28,0.17,0.00
"01/10/2016 00:05:00","NPX",61845,44.22,-0.40,-49.08
"01/10/2016 00:05:00","O H",61846,5.63,0.28,-9.80
"01/10/2016 00:05:00","PJM",61847,32.80,-0.20,-37.45
"01/10/2016 00:05:00","WEST",61752,5.33,0.25,-9.53
"01/10/2016 00:10:00","CAPITL",61757,73.99,-0.39,-80.10
"01/10/2016 00:10:00","CENTRL",61754,4.68,0.00,-10.39
"01/10/2016 00:10:00","DUNWOD",61760,56.17,-0.58,-62.47
"01/10/2016 00:10:00","GENESE",61753,3.37,0.22,-8.86
"01/10/2016 00:10:00","H Q",61844,-5.58,0.13,0.00
"01/10/2016 00:10:00","HUD VL",61758,55.73,-0.58,-62.02
"01/10/2016 00:10:00","LONGIL",61762,56.03,-0.76,-62.50
"01/10/2016 00:10:00","MHK VL",61756,5.91,-0.18,-11.79
"01/10/2016 00:10:00","MILLWD",61759,56.47,-0.59,-62.77
"01/10/2016 00:10:00","N.Y.C.",61761,56.18,-0.60,-62.49
"01/10/2016 00:10:00","NORTH",61755,-5.51,0.21,0.00
"01/10/2016 00:10:00","NPX",61845,51.03,-0.51,-57.25
"01/10/2016 00:10:00","O H",61846,5.71,0.37,-11.05
"01/10/2016 00:10:00","PJM",61847,36.27,-0.25,-42.23
"01/10/2016 00:10:00","WEST",61752,5.36,0.33,-10.74
"01/10/2016 00:15:00","CAPITL",61757,17.33,0.51,-9.41
"01/10/2016 00:15:00","CENTRL",61754,8.65,0.02,-1.22
"01/10/2016 00:15:00","DUNWOD",61760,15.51,0.76,-7.34
"01/10/2016 00:15:00","GENESE",61753,8.16,-0.28,-1.04
"01/10/2016 00:15:00","H Q",61844,7.23,-0.17,0.00
"01/10/2016 00:15:00","HUD VL",61758,15.45,0.76,-7.29
"01/10/2016 00:15:00","LONGIL",61762,15.74,0.99,-7.34
"01/10/2016 00:15:00","MHK VL",61756,9.04,0.24,-1.40
"01/10/2016 00:15:00","MILLWD",61759,15.56,0.78,-7.38
"01/10/2016 00:15:00","N.Y.C.",61761,15.55,0.81,-7.34
"01/10/2016 00:15:00","NORTH",61755,7.12,-0.28,0.00
"01/10/2016 00:15:00","NPX",61845,1.50,0.66,6.56
