"Time Stamp","Name","PTID","LBMP ($/MWHr)","Marginal Cost Losses ($/MWHr)","Marginal Cost Congestion ($/MWHr)"
"11/28/2014 00:05:00","CAPITL",61757,31.32,1.91,0.00
"11/28/2014 00:05:00","CENTRL",61754,29.82,0.41,0.00
"11/28/2014 00:05:00","DUNWOD",61760,32.00,2.59,0.00
"11/28/2014 00:05:00","GENESE",61753,29.21,-0.20,0.00
"11/28/2014 00:05:00","H Q",61844,28.74,-0.68,0.00
"11/28/2014 00:05:00","HUD VL",61758,32.03,2.62,0.00
"11/28/2014 00:05:00","LONGIL",61762,32.88,3.47,0.00
"11/28/2014 00:05:00","MHK VL",61756,30.21,0.79,0.00
"11/28/2014 00:05:00","MILLWD",61759,32.06,2.65,0.00
"11/28/2014 00:05:00","N.Y.C.",61761,32.12,2.70,0.00
"11/28/2014 00:05:00","NORTH",61755,28.82,-0.59,0.00
"11/28/2014 00:05:00","NPX",61845,31.65,2.23,0.00
"11/28/2014 00:05:00","O H",61846,28.71,-0.71,0.00
"11/28/2014 00:05:00","PJM",61847,30.70,1.29,0.00
"11/28/2014 00:05:00","WEST",61752,29.15,-0.27,0.00
"11/28/2014 00:10:00","CAPITL",61757,30.83,1.94,0.00
"11/28/2014 00:10:00","CENTRL",61754,29.16,0.26,0.00
"11/28/2014 00:10:00","DUNWOD",61760,31.50,2.60,0.00
"11/28/2014 00:10:00","GENESE",61753,28.58,-0.32,0.00
"11/28/2014 00:10:00","H Q",61844,28.23,-0.66,0.00
"11/28/2014 00:10:00","HUD VL",61758,31.53,2.63,0.00
"11/28/2014 00:10:00","LONGIL",61762,32.30,3.41,0.00
"11/28/2014 00:10:00","MHK VL",61756,29.65,0.75,0.00
"11/28/2014 00:10:00","MILLWD",61759,31.55,2.66,0.00
"11/28/2014 00:10:00","N.Y.C.",61761,31.64,2.75,0.00
"11/28/2014 00:10:00","NORTH",61755,28.29,-0.61,0.00
"11/28/2014 00:10:00","NPX",61845,31.18,2.28,0.00
"11/28/2014 00:10:00","O H",61846,27.94,-0.95,0.00
"11/28/2014 00:10:00","PJM",61847,30.05,1.16,0.00
"11/28/2014 00:10:00","WEST",61752,28.35,-0.55,0.00
"11/28/2014 00:15:00","CAPITL",61757,30.29,1.87,0.00
"11/28/2014 00:15:00","CENTRL",61754,28.64,0.23,0.00
"11/28/2014 00:15:00","DUNWOD",61760,30.97,2.56,0.00
"11/28/2014 00:15:00","GENESE",61753,27.99,-0.43,0.00
"11/28/2014 00:15:00","H Q",61844,27.79,-0.63,0.00
"11/28/2014 00:15:00","HUD VL",61758,31.00,2.59,0.00
"11/28/2014 00:15:00","LONGIL",61762,31.74,3.32,0.00
"11/28/2014 00:15:00","MHK VL",61756,29.15,0.74,0.00
"11/28/2014 00:15:00","MILLWD",61759,31.00,2.59,0.00
"11/28/2014 00:15:00","N.Y.C.",61761,31.08,2.67,0.00
"11/28/2014 00:15:00","NORTH",61755,27.90,-0.51,0.00
"11/28/2014 00:15:00","NPX",61845,30.66,2.24,0.00
"11/28/2014 00:15:00","O H",61846,27.33,-1.08,0.00
"11/28/2014 00:15:00","PJM",61847,29.52,1.11,0.00
"11/28/2014 00:15:00","WEST",61752,27.71,-0.71,0.00
"11/28/2014 00:20:00","CAPITL",61757,29.64,1.81,0.00
"11/28/2014 00:20:00","CENTRL",61754,28.17,0.34,0.00
