,date,mae,mape,mre,mse
0,2019-01-01,11.184167047341663,18.50972728664273,33.5625699129989,14.795468083276255
1,2019-01-02,17.895446627934774,33.84999203632772,54.37968081418518,22.931353310305486
2,2019-01-03,8.477548462549844,90.49852514031967,34.87985378543447,11.196116339877154
3,2019-01-04,38.65704096198082,29.726084321239654,81.16750943435778,93.07134502278146
4,2019-01-05,41.39486422419548,54.933315158646664,65.99771087746736,93.00152013668314
5,2019-01-06,19.17010747830073,45.32767523657365,44.52297161485035,22.095942598582436
6,2019-01-07,33.790735056400294,20.726616601671264,78.9964583434256,96.49585655592152
7,2019-01-08,14.463618777990343,34.799752781108936,32.99057695036764,15.728697462444519
8,2019-01-09,28.459106135368348,28.411892312971343,44.50386040950522,86.21079764964097
9,2019-01-10,49.52246864577135,56.79550195311808,71.58279464809122,103.4200941242963
10,2019-01-11,83.4774501355489,183.90788237030776,186.19678651782766,112.42968010417167
11,2019-01-12,8.633783558209736,24.58873085059802,23.30305953632858,10.405759119337587
12,2019-01-13,19.486981455485026,80.23940309855708,47.12027272771281,48.3038032011496
13,2019-01-14,6.332903800010681,-40.769985243905296,18.631667549310624,7.608456928084053
14,2019-01-15,100.8927235484123,397.77885300267155,348.4215671413005,259.35676103792787
15,2019-01-16,11.83577980041504,67.11387869284425,37.77778423368988,14.147962976885784
16,2019-01-17,10.21861181894938,10.09949445086379,26.98814636574359,16.6839445961814
17,2019-01-18,27.644553679625194,51.82191659013914,54.553095183401,53.991793322823284
18,2019-01-19,15.745920915603637,54.79564645838838,45.0806534778937,17.69031215239475
19,2019-01-20,21.018584737777708,36.42134197392568,46.42896241168028,52.88984791175822
20,2019-01-21,22.365119509696957,279.8589190655358,90.13650180230513,35.23656868797416
21,2019-01-22,11.388420386314394,49.3753470052526,43.15021459245768,17.394758905267
22,2019-01-23,57.29615508397419,363.8377312261399,137.03252867645725,117.5828381073066
23,2019-01-24,7.537874010403951,33.297582903480986,27.47539278441389,9.192624581227864
24,2019-01-25,6.9988333638509115,28.651899045911335,27.31163226113328,7.955748093885217
25,2019-01-26,5.737075077692667,6.559921209072279,19.944637850487286,9.302746638806765
26,2019-01-27,19.286045808792114,109.35124822813195,78.18138967147671,22.379649628457233
27,2019-01-28,18.463551886876424,43.61565494804797,48.44116502345226,39.98175445151603
28,2019-01-29,18.188530708948768,272.2679045953932,112.61957560815522,19.619771631822967
29,2019-01-30,4.754660757382711,21.111100178127792,20.47033064439592,5.619219203847746
30,2019-01-31,6.934527734120686,46.98661500781351,25.484827443365212,9.126473226046866
31,2019-02-01,11.493144537607828,705.2700078611983,84.48253258884776,13.944706156237993
32,2019-02-02,8.1233412027359,91.89362376958614,37.170674712232916,10.183612347113069
33,2019-02-03,19.560907726287837,77.55350545133366,104.87250875257638,40.62296096803757
34,2019-02-04,5.2148057715098055,34.94975053886235,23.759010292202547,6.309070175582532
35,2019-02-05,9.280013732910156,41.9572354623993,40.80621648769583,11.110368969105293
36,2019-02-06,5.462099803288777,27.21009778008241,22.67960680246547,8.393126365456379
37,2019-02-07,14.07107293128967,20.73113183625047,37.92997622828943,47.188291036574995
38,2019-02-08,51.33291774431865,249.91271708892018,197.78613011344657,72.95456271009857
39,2019-02-09,14.295893462498983,406.47602638435654,59.17888871448602,16.02694254966539
40,2019-02-10,9.176407941182454,103.82720744581897,25.967597432924848,12.43974571223132
41,2019-02-11,20.13879135688146,47.887945973826135,49.414788987450805,21.761564351107506
42,2019-02-12,9.074096878369648,25.491932967248687,26.109691409904404,12.71445472153588
43,2019-02-13,34.19839639345805,105.76342571274775,106.33691953656711,45.87710132387155
44,2019-02-14,13.633975157737732,28.603891211358118,30.73224233239465,17.1671078186817
45,2019-02-15,17.304966026941933,37.481882333438975,38.179737511179106,21.88243121643277
46,2019-02-16,15.819966659545898,34.58252629207183,33.10684232441614,21.165360856885254
47,2019-02-17,35.65763931592305,65.44478577697976,65.6346036830759,58.407902285254174
48,2019-02-18,23.337615076700846,33.563099592235865,40.03736815760538,42.15749549876941
49,2019-02-19,22.345903491973875,14.95592832746452,40.266214462708874,33.110677277229186
50,2019-02-20,53.40383410573006,214.75841597589826,97.18033623510262,118.01840142166657
51,2019-02-21,71.5705349800984,158.34277847211803,67.33752953001768,84.32691053269367
52,2019-02-22,74.67086104075113,46.55473414411533,49.207308878730224,146.47895870792095
53,2019-02-23,76.7779939842224,1145.2685067344976,151.12290913142883,104.46509412850409
54,2019-02-24,8.42133575439453,35.969840539215674,30.831854851108076,10.85299278094444
55,2019-02-25,114.4724103053411,36.15684804338585,85.81140202799182,482.7532093809654
56,2019-02-26,20.792839891115825,50.18812421124426,51.443019749992764,22.982183100649188
57,2019-02-27,37.68169230143229,55.61031493644979,61.57139264939917,73.26177044819936
58,2019-02-28,22.14921484788259,15.45229192887846,60.26792244585583,28.242180173046492
59,2019-03-01,61.35670387268067,168.62600959082536,161.06763937044968,79.66623073928507
60,2019-03-02,28.997708810170487,681.9298847533968,49.178179800310346,39.16308769169401
61,2019-03-03,20.938194103240967,34.71537148720711,30.04332423461015,26.172614766406063
62,2019-03-04,42.41800422032674,84.83612612024359,78.07234127487361,68.24379956276304
63,2019-03-05,25.89644245783488,69.0334670218914,58.47348000640109,29.216826445310964
64,2019-03-06,9.414681191444396,139.9233556872778,32.87488158104284,13.204006893108044
65,2019-03-07,7.673878534634907,80.85474538266595,34.07142444385123,8.304260920622124
66,2019-03-08,5.781037691434225,323.9661048406814,31.36683123333742,7.32191085802154
