"Time Stamp","Name","PTID","LBMP ($/MWHr)","Marginal Cost Losses ($/MWHr)","Marginal Cost Congestion ($/MWHr)"
"03/18/2015 00:05:00","CAPITL",61757,26.47,0.94,-12.97
"03/18/2015 00:05:00","CENTRL",61754,14.32,0.06,-1.70
"03/18/2015 00:05:00","DUNWOD",61760,23.68,1.19,-9.93
"03/18/2015 00:05:00","GENESE",61753,13.30,-0.53,-1.27
"03/18/2015 00:05:00","H Q",61844,12.23,-0.33,0.00
"03/18/2015 00:05:00","HUD VL",61758,23.38,1.17,-9.66
"03/18/2015 00:05:00","LONGIL",61762,26.95,1.71,-12.68
"03/18/2015 00:05:00","MHK VL",61756,14.63,0.40,-1.67
"03/18/2015 00:05:00","MILLWD",61759,23.75,1.21,-9.98
"03/18/2015 00:05:00","N.Y.C.",61761,23.66,1.17,-9.93
"03/18/2015 00:05:00","NORTH",61755,12.09,-0.46,0.00
"03/18/2015 00:05:00","NPX",61845,25.31,1.05,-11.70
"03/18/2015 00:05:00","O H",61846,13.17,-1.08,-1.69
"03/18/2015 00:05:00","PJM",61847,19.34,0.33,-6.46
"03/18/2015 00:05:00","WEST",61752,13.23,-0.99,-1.66
"03/18/2015 00:10:00","CAPITL",61757,30.34,0.92,-17.29
"03/18/2015 00:10:00","CENTRL",61754,14.43,0.04,-2.27
"03/18/2015 00:10:00","DUNWOD",61760,26.52,1.16,-13.24
"03/18/2015 00:10:00","GENESE",61753,13.29,-0.52,-1.69
"03/18/2015 00:10:00","H Q",61844,11.81,-0.32,0.00
"03/18/2015 00:10:00","HUD VL",61758,26.14,1.14,-12.87
"03/18/2015 00:10:00","LONGIL",61762,26.95,1.59,-13.24
"03/18/2015 00:10:00","MHK VL",61756,14.72,0.38,-2.22
"03/18/2015 00:10:00","MILLWD",61759,26.61,1.18,-13.31
"03/18/2015 00:10:00","N.Y.C.",61761,26.54,1.18,-13.24
"03/18/2015 00:10:00","NORTH",61755,11.68,-0.45,0.00
"03/18/2015 00:10:00","NPX",61845,28.76,1.04,-15.60
"03/18/2015 00:10:00","O H",61846,13.32,-1.07,-2.26
"03/18/2015 00:10:00","PJM",61847,21.04,0.30,-8.61
"03/18/2015 00:10:00","WEST",61752,13.36,-0.98,-2.22
"03/18/2015 00:15:00","CAPITL",61757,22.74,1.01,-8.43
"03/18/2015 00:15:00","CENTRL",61754,14.47,0.07,-1.11
"03/18/2015 00:15:00","DUNWOD",61760,21.01,1.26,-6.45
"03/18/2015 00:15:00","GENESE",61753,13.55,-0.57,-0.82
"03/18/2015 00:15:00","H Q",61844,12.95,-0.35,0.00
"03/18/2015 00:15:00","HUD VL",61758,20.81,1.24,-6.28
"03/18/2015 00:15:00","LONGIL",61762,21.48,1.73,-6.45
"03/18/2015 00:15:00","MHK VL",61756,14.84,0.43,-1.12
"03/18/2015 00:15:00","MILLWD",61759,21.07,1.29,-6.49
"03/18/2015 00:15:00","N.Y.C.",61761,21.04,1.29,-6.45
"03/18/2015 00:15:00","NORTH",61755,12.82,-0.48,0.00
"03/18/2015 00:15:00","NPX",61845,22.04,1.14,-7.60
"03/18/2015 00:15:00","O H",61846,13.25,-1.14,-1.10
"03/18/2015 00:15:00","PJM",61847,17.85,0.36,-4.20
"03/18/2015 00:15:00","WEST",61752,13.31,-1.06,-1.08
"03/18/2015 00:20:00","CAPITL",61757,26.47,0.95,-13.06
"03/18/2015 00:20:00","CENTRL",61754,14.21,0.04,-1.71
"03/18/2015 00:20:00","DUNWOD",61760,23.63,1.17,-10.00
"03/18/2015 00:20:00","GENESE",61753,13.17,-0.57,-1.28
"03/18/2015 00:20:00","H Q",61844,12.14,-0.32,0.00
"03/18/2015 00:20:00","HUD VL",61758,23.35,1.16,-9.73
"03/18/2015 00:20:00","LONGIL",61762,24.07,1.61,-10.00
"03/18/2015 00:20:00","MHK VL",61756,14.59,0.40,-1.73
"03/18/2015 00:20:00","MILLWD",61759,23.70,1.18,-10.05
"03/18/2015 00:20:00","N.Y.C.",61761,23.66,1.20,-10.00
"03/18/2015 00:20:00","NORTH",61755,12.03,-0.44,0.00
"03/18/2015 00:20:00","NPX",61845,115.98,1.07,-102.45
"03/18/2015 00:20:00","O H",61846,13.05,-1.12,-1.71
"03/18/2015 00:20:00","PJM",61847,19.28,0.31,-6.50
"03/18/2015 00:20:00","WEST",61752,13.09,-1.05,-1.67
"03/18/2015 00:25:00","CAPITL",61757,23.67,0.96,-10.11
"03/18/2015 00:25:00","CENTRL",61754,13.99,0.06,-1.33
"03/18/2015 00:25:00","DUNWOD",61760,21.54,1.20,-7.74
"03/18/2015 00:25:00","GENESE",61753,13.05,-0.54,-0.99
"03/18/2015 00:25:00","H Q",61844,12.26,-0.34,0.00
"03/18/2015 00:25:00","HUD VL",61758,21.30,1.17,-7.53
"03/18/2015 00:25:00","LONGIL",61762,21.98,1.64,-7.74
"03/18/2015 00:25:00","MHK VL",61756,14.34,0.40,-1.34
"03/18/2015 00:25:00","MILLWD",61759,21.59,1.21,-7.78
"03/18/2015 00:25:00","N.Y.C.",61761,21.55,1.21,-7.74
"03/18/2015 00:25:00","NORTH",61755,12.13,-0.47,0.00
"03/18/2015 00:25:00","NPX",61845,113.47,1.08,-99.79
"03/18/2015 00:25:00","O H",61846,12.85,-1.07,-1.32
"03/18/2015 00:25:00","PJM",61847,17.97,0.34,-5.03
"03/18/2015 00:25:00","WEST",61752,12.90,-1.00,-1.30
"03/18/2015 00:30:00","CAPITL",61757,23.52,0.97,-9.72
"03/18/2015 00:30:00","CENTRL",61754,14.16,0.06,-1.27
"03/18/2015 00:30:00","DUNWOD",61760,21.48,1.22,-7.44
"03/18/2015 00:30:00","GENESE",61753,13.22,-0.55,-0.95
"03/18/2015 00:30:00","H Q",61844,12.49,-0.33,0.00
"03/18/2015 00:30:00","HUD VL",61758,21.25,1.19,-7.24
"03/18/2015 00:30:00","LONGIL",61762,21.92,1.65,-7.44
"03/18/2015 00:30:00","MHK VL",61756,14.53,0.42,-1.29
"03/18/2015 00:30:00","MILLWD",61759,21.53,1.23,-7.48
"03/18/2015 00:30:00","N.Y.C.",61761,21.50,1.23,-7.44
"03/18/2015 00:30:00","NORTH",61755,12.36,-0.46,0.00
"03/18/2015 00:30:00","NPX",61845,113.36,1.10,-99.43
"03/18/2015 00:30:00","O H",61846,13.02,-1.08,-1.27
"03/18/2015 00:30:00","PJM",61847,18.02,0.36,-4.84
"03/18/2015 00:30:00","WEST",61752,13.06,-1.01,-1.25
"03/18/2015 00:35:00","CAPITL",61757,23.43,1.02,-9.12
"03/18/2015 00:35:00","CENTRL",61754,14.53,0.05,-1.20
"03/18/2015 00:35:00","DUNWOD",61760,21.52,1.26,-6.98
"03/18/2015 00:35:00","GENESE",61753,13.55,-0.62,-0.89
"03/18/2015 00:35:00","H Q",61844,12.95,-0.33,0.00
"03/18/2015 00:35:00","HUD VL",61758,21.31,1.24,-6.80
"03/18/2015 00:35:00","LONGIL",61762,21.98,1.71,-6.99
"03/18/2015 00:35:00","MHK VL",61756,14.92,0.44,-1.21
"03/18/2015 00:35:00","MILLWD",61759,21.58,1.27,-7.02
"03/18/2015 00:35:00","N.Y.C.",61761,21.54,1.27,-6.99
"03/18/2015 00:35:00","NORTH",61755,12.83,-0.45,0.00
"03/18/2015 00:35:00","NPX",61845,22.65,1.14,-8.23
"03/18/2015 00:35:00","O H",61846,13.29,-1.18,-1.19
"03/18/2015 00:35:00","PJM",61847,18.18,0.36,-4.54
"03/18/2015 00:35:00","WEST",61752,13.33,-1.12,-1.17
"03/18/2015 00:40:00","CAPITL",61757,23.68,0.96,-10.13
"03/18/2015 00:40:00","CENTRL",61754,13.98,0.05,-1.33
"03/18/2015 00:40:00","DUNWOD",61760,21.53,1.18,-7.75
"03/18/2015 00:40:00","GENESE",61753,13.01,-0.58,-0.99
"03/18/2015 00:40:00","H Q",61844,12.28,-0.31,0.00
"03/18/2015 00:40:00","HUD VL",61758,21.30,1.16,-7.54
"03/18/2015 00:40:00","LONGIL",61762,21.97,1.61,-7.76
"03/18/2015 00:40:00","MHK VL",61756,14.34,0.40,-1.34
"03/18/2015 00:40:00","MILLWD",61759,21.59,1.20,-7.79
"03/18/2015 00:40:00","N.Y.C.",61761,21.55,1.20,-7.75
"03/18/2015 00:40:00","NORTH",61755,12.17,-0.43,0.00
"03/18/2015 00:40:00","NPX",61845,22.82,1.08,-9.13
"03/18/2015 00:40:00","O H",61846,12.80,-1.12,-1.32
"03/18/2015 00:40:00","PJM",61847,17.97,0.33,-5.04
"03/18/2015 00:40:00","WEST",61752,12.85,-1.05,-1.30
"03/18/2015 00:45:00","CAPITL",61757,24.59,0.90,-11.89
"03/18/2015 00:45:00","CENTRL",61754,13.38,0.02,-1.56
"03/18/2015 00:45:00","DUNWOD",61760,22.00,1.10,-9.10
"03/18/2015 00:45:00","GENESE",61753,12.39,-0.57,-1.16
"03/18/2015 00:45:00","H Q",61844,11.50,-0.29,0.00
