"Time Stamp","Name","PTID","LBMP ($/MWHr)","Marginal Cost Losses ($/MWHr)","Marginal Cost Congestion ($/MWHr)"
"08/11/2013 00:05:00","CAPITL",61757,27.23,1.81,0.00
"08/11/2013 00:05:00","CENTRL",61754,25.50,0.08,0.00
"08/11/2013 00:05:00","DUNWOD",61760,28.17,2.75,0.00
"08/11/2013 00:05:00","GENESE",61753,25.14,-0.28,0.00
"08/11/2013 00:05:00","H Q",61844,24.79,-0.63,0.00
"08/11/2013 00:05:00","HUD VL",61758,27.99,2.57,0.00
"08/11/2013 00:05:00","LONGIL",61762,28.91,3.48,0.00
"08/11/2013 00:05:00","MHK VL",61756,26.08,0.66,0.00
"08/11/2013 00:05:00","MILLWD",61759,28.14,2.72,0.00
"08/11/2013 00:05:00","N.Y.C.",61761,31.83,2.92,-3.48
"08/11/2013 00:05:00","NORTH",61755,24.51,-0.91,0.00
"08/11/2013 00:05:00","NPX",61845,27.38,1.96,0.00
"08/11/2013 00:05:00","O H",61846,24.43,-0.99,0.00
"08/11/2013 00:05:00","PJM",61847,26.06,0.64,0.00
"08/11/2013 00:05:00","WEST",61752,24.81,-0.61,0.00
"08/11/2013 00:10:00","CAPITL",61757,27.36,1.79,0.00
"08/11/2013 00:10:00","CENTRL",61754,25.73,0.15,0.00
"08/11/2013 00:10:00","DUNWOD",61760,28.26,2.68,0.00
"08/11/2013 00:10:00","GENESE",61753,25.34,-0.23,0.00
"08/11/2013 00:10:00","H Q",61844,24.96,-0.61,0.00
"08/11/2013 00:10:00","HUD VL",61758,28.08,2.51,0.00
"08/11/2013 00:10:00","LONGIL",61762,28.85,3.27,0.00
"08/11/2013 00:10:00","MHK VL",61756,26.24,0.66,0.00
"08/11/2013 00:10:00","MILLWD",61759,28.23,2.66,0.00
"08/11/2013 00:10:00","N.Y.C.",61761,28.44,2.86,0.00
"08/11/2013 00:10:00","NORTH",61755,24.70,-0.87,0.00
"08/11/2013 00:10:00","NPX",61845,27.46,1.89,0.00
"08/11/2013 00:10:00","O H",61846,24.73,-0.84,0.00
"08/11/2013 00:10:00","PJM",61847,26.34,0.77,0.00
"08/11/2013 00:10:00","WEST",61752,25.11,-0.46,0.00
"08/11/2013 00:15:00","CAPITL",61757,27.20,1.73,0.00
"08/11/2013 00:15:00","CENTRL",61754,25.72,0.25,0.00
"08/11/2013 00:15:00","DUNWOD",61760,28.14,2.67,0.00
"08/11/2013 00:15:00","GENESE",61753,25.29,-0.18,0.00
