"Time Stamp","Name","PTID","LBMP ($/MWHr)","Marginal Cost Losses ($/MWHr)","Marginal Cost Congestion ($/MWHr)"
"07/01/2016 00:05:00","CAPITL",61757,22.59,1.59,0.00
"07/01/2016 00:05:00","CENTRL",61754,20.93,-0.06,0.00
"07/01/2016 00:05:00","DUNWOD",61760,23.11,2.12,0.00
"07/01/2016 00:05:00","GENESE",61753,20.17,-0.82,0.00
"07/01/2016 00:05:00","H Q",61844,20.43,-0.57,0.00
"07/01/2016 00:05:00","HUD VL",61758,23.05,2.06,0.00
"07/01/2016 00:05:00","LONGIL",61762,23.53,2.54,0.00
"07/01/2016 00:05:00","MHK VL",61756,21.71,0.71,0.00
"07/01/2016 00:05:00","MILLWD",61759,23.11,2.12,0.00
"07/01/2016 00:05:00","N.Y.C.",61761,23.28,2.29,0.00
"07/01/2016 00:05:00","NORTH",61755,20.47,-0.52,0.00
"07/01/2016 00:05:00","NPX",61845,22.59,1.59,0.00
"07/01/2016 00:05:00","O H",61846,-62.29,-1.55,81.73
"07/01/2016 00:05:00","PJM",61847,20.95,-0.04,0.00
"07/01/2016 00:05:00","WEST",61752,19.69,-1.30,0.00
"07/01/2016 00:10:00","CAPITL",61757,22.86,1.58,0.00
"07/01/2016 00:10:00","CENTRL",61754,21.33,0.04,0.00
"07/01/2016 00:10:00","DUNWOD",61760,23.39,2.11,0.00
"07/01/2016 00:10:00","GENESE",61753,20.56,-0.72,0.00
"07/01/2016 00:10:00","H Q",61844,20.69,-0.60,0.00
"07/01/2016 00:10:00","HUD VL",61758,23.33,2.04,0.00
"07/01/2016 00:10:00","LONGIL",61762,23.84,2.55,0.00
"07/01/2016 00:10:00","MHK VL",61756,22.03,0.74,0.00
"07/01/2016 00:10:00","MILLWD",61759,23.41,2.13,0.00
"07/01/2016 00:10:00","N.Y.C.",61761,23.56,2.28,0.00
"07/01/2016 00:10:00","NORTH",61755,20.73,-0.55,0.00
"07/01/2016 00:10:00","NPX",61845,22.84,1.55,0.00
"07/01/2016 00:10:00","O H",61846,-61.83,-1.38,81.73
"07/01/2016 00:10:00","PJM",61847,21.41,0.13,0.00
"07/01/2016 00:10:00","WEST",61752,20.14,-1.15,0.00
"07/01/2016 00:15:00","CAPITL",61757,22.82,1.53,0.00
"07/01/2016 00:15:00","CENTRL",61754,21.33,0.04,0.00
"07/01/2016 00:15:00","DUNWOD",61760,23.41,2.13,0.00
"07/01/2016 00:15:00","GENESE",61753,20.63,-0.66,0.00
"07/01/2016 00:15:00","H Q",61844,20.67,-0.62,0.00
"07/01/2016 00:15:00","HUD VL",61758,23.33,2.04,0.00
"07/01/2016 00:15:00","LONGIL",61762,23.84,2.55,0.00
"07/01/2016 00:15:00","MHK VL",61756,22.01,0.72,0.00
"07/01/2016 00:15:00","MILLWD",61759,23.41,2.13,0.00
"07/01/2016 00:15:00","N.Y.C.",61761,23.56,2.28,0.00
"07/01/2016 00:15:00","NORTH",61755,20.67,-0.62,0.00
"07/01/2016 00:15:00","NPX",61845,22.86,1.58,0.00
"07/01/2016 00:15:00","O H",61846,-61.77,-1.32,81.73
"07/01/2016 00:15:00","PJM",61847,21.44,0.15,0.00
"07/01/2016 00:15:00","WEST",61752,20.20,-1.08,0.00
"07/01/2016 00:18:08","CAPITL",61757,23.07,1.59,0.00
"07/01/2016 00:18:08","CENTRL",61754,21.59,0.11,0.00
"07/01/2016 00:18:08","DUNWOD",61760,23.54,2.06,0.00
"07/01/2016 00:18:08","GENESE",61753,20.88,-0.60,0.00
"07/01/2016 00:18:08","H Q",61844,20.86,-0.62,0.00
"07/01/2016 00:18:08","HUD VL",61758,23.48,2.00,0.00
"07/01/2016 00:18:08","LONGIL",61762,23.97,2.49,0.00
"07/01/2016 00:18:08","MHK VL",61756,22.23,0.75,0.00
"07/01/2016 00:18:08","MILLWD",61759,23.54,2.06,0.00
"07/01/2016 00:18:08","N.Y.C.",61761,23.69,2.21,0.00
"07/01/2016 00:18:08","NORTH",61755,20.86,-0.62,0.00
"07/01/2016 00:18:08","NPX",61845,23.05,1.57,0.00
"07/01/2016 00:18:08","O H",61846,20.30,-1.18,0.00
"07/01/2016 00:18:08","PJM",61847,21.72,0.24,0.00
"07/01/2016 00:18:08","WEST",61752,20.54,-0.94,0.00
"07/01/2016 00:19:44","CAPITL",61757,27.41,1.89,0.00
"07/01/2016 00:19:44","CENTRL",61754,25.68,0.15,0.00
"07/01/2016 00:19:44","DUNWOD",61760,27.92,2.40,0.00
"07/01/2016 00:19:44","GENESE",61753,24.86,-0.66,0.00
"07/01/2016 00:19:44","H Q",61844,24.78,-0.74,0.00
"07/01/2016 00:19:44","HUD VL",61758,27.85,2.32,0.00
"07/01/2016 00:19:44","LONGIL",61762,28.41,2.88,0.00
"07/01/2016 00:19:44","MHK VL",61756,26.42,0.89,0.00
"07/01/2016 00:19:44","MILLWD",61759,27.92,2.40,0.00
"07/01/2016 00:19:44","N.Y.C.",61761,28.08,2.55,0.00
"07/01/2016 00:19:44","NORTH",61755,24.78,-0.74,0.00
"07/01/2016 00:19:44","NPX",61845,27.36,1.84,0.00
"07/01/2016 00:19:44","O H",61846,24.15,-1.38,0.00
"07/01/2016 00:19:44","PJM",61847,25.83,0.31,0.00
"07/01/2016 00:19:44","WEST",61752,24.43,-1.10,0.00
"07/01/2016 00:20:00","CAPITL",61757,26.43,1.82,0.00
"07/01/2016 00:20:00","CENTRL",61754,24.79,0.17,0.00
"07/01/2016 00:20:00","DUNWOD",61760,26.93,2.31,0.00
"07/01/2016 00:20:00","GENESE",61753,24.05,-0.57,0.00
"07/01/2016 00:20:00","H Q",61844,23.90,-0.71,0.00
"07/01/2016 00:20:00","HUD VL",61758,26.85,2.24,0.00
"07/01/2016 00:20:00","LONGIL",61762,27.39,2.78,0.00
"07/01/2016 00:20:00","MHK VL",61756,25.47,0.86,0.00
"07/01/2016 00:20:00","MILLWD",61759,26.93,2.31,0.00
"07/01/2016 00:20:00","N.Y.C.",61761,27.07,2.46,0.00
"07/01/2016 00:20:00","NORTH",61755,23.88,-0.74,0.00
"07/01/2016 00:20:00","NPX",61845,26.39,1.77,0.00
"07/01/2016 00:20:00","O H",61846,23.38,-1.23,0.00
"07/01/2016 00:20:00","PJM",61847,24.96,0.34,0.00
"07/01/2016 00:20:00","WEST",61752,23.68,-0.94,0.00
"07/01/2016 00:25:00","CAPITL",61757,26.43,1.82,0.00
"07/01/2016 00:25:00","CENTRL",61754,24.79,0.17,0.00
"07/01/2016 00:25:00","DUNWOD",61760,26.93,2.31,0.00
"07/01/2016 00:25:00","GENESE",61753,24.05,-0.57,0.00
"07/01/2016 00:25:00","H Q",61844,23.90,-0.71,0.00
"07/01/2016 00:25:00","HUD VL",61758,26.85,2.24,0.00
"07/01/2016 00:25:00","LONGIL",61762,27.39,2.78,0.00
"07/01/2016 00:25:00","MHK VL",61756,25.47,0.86,0.00
"07/01/2016 00:25:00","MILLWD",61759,26.93,2.31,0.00
"07/01/2016 00:25:00","N.Y.C.",61761,27.07,2.46,0.00
"07/01/2016 00:25:00","NORTH",61755,23.88,-0.74,0.00
"07/01/2016 00:25:00","NPX",61845,26.39,1.77,0.00
"07/01/2016 00:25:00","O H",61846,23.38,-1.23,0.00
"07/01/2016 00:25:00","PJM",61847,24.96,0.34,0.00
"07/01/2016 00:25:00","WEST",61752,23.68,-0.94,0.00
