,date,mae,mape,mre,mse
0,2020-01-01,207.44583333333333,3.783585286931795,4.006260410547745,261.73565306112454
1,2020-01-02,161.07916666666657,2.878825006009734,2.8471016771527053,178.83222467814159
2,2020-01-03,164.28750000000002,2.752614379840367,2.9565592965264997,200.93578887296317
3,2020-01-04,128.6833333333334,2.390858383700114,2.5127165391487174,165.9634372384472
4,2020-01-05,158.45833333333331,3.0314875551709815,3.068152847742814,166.35494432087074
5,2020-01-06,142.82499999999985,2.5415092537324266,2.4819778201923697,181.6338716576104
6,2020-01-07,226.29166666666669,3.781680971662971,3.968477240260572,260.7602490794945
7,2020-01-08,686.2541666666664,11.112155109241217,11.76581106093824,803.3000915494365
8,2020-01-09,364.1083333333334,6.048385329282172,6.046540914447114,367.61608710718855
9,2020-01-10,118.86666666666667,2.103980891101858,2.073537610125795,126.508383080266
10,2020-01-11,213.27291666666667,4.239129320412378,4.261353229722036,219.50254293325773
11,2020-01-12,317.0791666666667,6.453696554077508,6.541035869586709,335.82805682372646
12,2020-01-13,222.30833333333322,4.332456023946191,4.018461696047815,239.40766139230652
13,2020-01-14,93.41249999999991,1.7900829171531607,1.6652949530844223,104.44993018986011
14,2020-01-15,328.9708333333332,5.885428729393495,5.977330161695965,350.0419064197884
15,2020-01-16,424.0666666666666,7.919508753396563,7.5757361473880245,441.7455074285797
16,2020-01-17,307.36250000000007,4.856831530666289,5.106007434017901,363.1215321119547
17,2020-01-18,727.6083333333332,12.654545812376181,12.692853955059741,737.234069003868
18,2020-01-19,418.375,8.034574759081618,7.944966802999483,422.3241951786961
19,2020-01-20,388.2124999999999,6.898781090598292,6.557214371525513,435.4849696028556
20,2020-01-21,556.9791666666666,9.265635275808922,9.03256453207363,561.4678793869988
21,2020-01-22,494.12499999999983,8.416350375952145,8.238483213196021,499.10403057211755
22,2020-01-23,222.99583333333328,4.106009553162068,3.8414937890383314,270.83239666504693
23,2020-01-24,391.9666666666667,6.776646685240742,6.965004686674003,419.0497116492665
24,2020-01-25,461.25416666666666,8.847712494553104,8.750506884539412,466.15937054831363
25,2020-01-26,296.04375000000005,5.950269149612686,5.814532054172563,301.11819886466515
26,2020-01-27,255.3124999999999,4.691587137402821,4.4888695813977995,274.01519232517006
27,2020-01-28,377.15625,6.835873100302992,6.624184943687018,381.2025974629501
28,2020-01-29,149.49583333333354,2.630514789196718,2.594178985986131,160.0409755112504
29,2020-01-30,80.22083333333345,1.3236767345625202,1.367107339192874,93.14238987521563
30,2020-01-31,119.72083333333333,2.04264721835537,2.083050897836768,133.29895129619987
31,2020-02-01,46.0,0.8522255845954481,0.8793050304371757,66.18814722692686
32,2020-02-02,42.533333333333225,0.7918570322763027,0.8309665277109571,61.517260450489154
33,2020-02-03,146.92083333333338,2.5088422955677068,2.651011656301501,185.0751502768538
34,2020-02-04,119.95625000000014,2.1134648811813483,2.1801952440778187,144.92438294101302
35,2020-02-05,144.51041666666657,2.7407639355050613,2.5940266893241195,155.4293351628535
36,2020-02-06,188.89722222222218,3.4657685031216565,3.324440846384854,194.69157826713544
37,2020-02-07,112.98333333333338,2.064993655599692,2.0010848188094306,123.98853628311629
38,2020-02-08,107.50416666666683,2.1351417254356195,2.0222850308112212,129.99368814805345
39,2020-02-09,58.57083333333325,1.1435767133229306,1.1314182045889345,70.41146035980216
40,2020-02-10,48.66041666666668,0.8005602118921633,0.8614953585402275,69.16410964148957
41,2020-02-11,51.345833333333374,0.8674403871332801,0.9214629149125506,63.80670208905553
42,2020-02-12,109.22708333333328,2.0635612960100587,1.9619722631779835,121.5565724775916
43,2020-02-13,96.73472222222229,1.8386468557686206,1.706259059655251,114.49241948867352
44,2020-02-14,154.35208333333335,2.499363012090172,2.6644067991659637,216.0458787358601
45,2020-02-15,293.99583333333334,5.269360242496622,5.2405946852070695,296.24860266899714
46,2020-02-16,140.29166666666657,2.717471165550553,2.6649359489332727,154.99264498678633
47,2020-02-17,410.4958333333332,7.5872852973419525,7.835559740784454,475.5399069498287
48,2020-02-18,40.85625,0.7370897221941924,0.7282213145191238,47.38282587077301
49,2020-02-19,118.49166666666663,2.032875915349374,2.155819720163411,146.70761360232436
50,2020-02-20,78.74444444444444,1.4687945192220466,1.3652718720185248,95.19338406827634
51,2020-02-21,99.0108333333335,1.830850379058059,1.6803094372710716,125.52800384774721
52,2020-02-22,367.3812499999999,6.787791329927993,6.987229523851034,435.5006043097606
53,2020-02-23,289.4625,5.910365931536938,5.818468408859825,303.98133509038564
54,2020-02-24,253.20833333333326,4.549697030354334,4.677839495529224,290.1154425396897
55,2020-02-25,190.0208333333333,3.5758147174349677,3.505663408653273,197.14202050805906
56,2020-02-26,111.2708333333334,2.1007642792767527,2.0329721359872246,121.59768192691845
57,2020-02-27,194.21666666666673,3.6635938316428356,3.484670648834134,206.70463831273852
58,2020-02-28,140.43750000000006,2.5389231542212265,2.441550915445772,146.04299167254376
59,2020-02-29,198.55416666666667,3.540622804954057,3.6823843966369934,240.99733487461364
60,2020-03-01,215.91458333333335,4.2655514003435755,4.1034845112157985,256.86997176749423
61,2020-03-02,78.91666666666674,1.5774053013593448,1.437448960695563,102.19511159215652
62,2020-03-03,69.12083333333331,1.2425026704461815,1.286782957281505,90.04109941206472
63,2020-03-04,131.68333333333322,2.3127425530750703,2.4647491889193893,162.59843172675428
64,2020-03-05,156.43749999999991,2.837144677204258,2.8959047764495707,169.13796821431512
65,2020-03-06,253.05833333333334,4.9657398728670135,4.601963567093847,287.6814615739662
66,2020-03-07,303.7458333333334,5.902607351068827,5.969549149552771,324.25801904758913
